idx, sentence
0,trở_lại trong phần 6 bộ phim_truyền_hình game_of_thrones hbo emilia_clarke một cảnh nude táo_bạo ở tập 4
1,trong cảnh mẹ rồng_daenerys đốt cháy ngôi đình trừng_phạt tên tướng_lĩnh man_di khinh_thường sỉ_nhục cô
2,daenerys bước giữa biển lửa hiên_ngang trong trạng_thái khỏa_thân con mắt kinh_ngạc hàng trăm dân_chúng
3,họ đồng_loạt quỳ_lạy thể_hiện tôn_sùng quyền_uy mẹ rồng
4,emilia clarke tự_tin xuất_hiện hoàn_toàn khỏa_thân màn_ảnh một trong cảnh quay trần_trụi nhất đến nay cô
5,chia_sẻ về cảnh nữ diễn_viên người anh tiết_lộ tôi ngại đóng cảnh nude tất_cả tôi rượu vodka ánh_sáng tốt sẵn_sàng diễn
6,emilia uống rượu trong phòng thay đồ chút rượu còn thừa trong chai nhà_sản_xuất bộ phim uống lấy dũng_khí cởi đồ
7,cô giải_thích về cần_thiết cảnh thoát y một khoảnh_khắc mạnh_mẽ kỳ_diệu tôi muốn thực_hiện một cảnh quay thể_hiện sức_mạnh một cô gái quyền_năng thực_sự
8,tôi vui
9,nó một cảnh khêu_gợi cô ấy khỏa_thân mục_đích
10,mẹ rồng khỏa_thân cô ấy tiêu_diệt kẻ_thù mình trong ngọn lửa toàn_năng họ khinh_thường cô ấy
11,trước_đây emilia_clarke nói cảnh khoe thân cô thay_đổi suy_nghĩ sẵn_sàng nude cảnh thực_sự cần_thiết mạch truyện nó ý_nghĩa trong câu_chuyện khắc_họa sâu_sắc hơn về nhân_vật tôi hoàn_toàn đống ý
12,nó vô_nghĩa tôi thảo_luận đạo_diễn làm tế_nhị hơn
