idx, sentence
0,pep guardiola giấu giọt nước_mắt bayern_munich đánh_bại dortmund lần thứ 18 giành chức vô_địch cúp_quốc_gia đức
1,trận đấu cuối_cùng danh_hiệu cuối_cùng ông giành trong nhiệm_kỳ 3 năm dẫn_dắt bayern_munich 2013 16
2,mùa giải vị chiến_lược gia người tây ban_nha đến anh manchester_city chinh_phục đỉnh_cao mới trong sự_nghiệp cầm_quân mình
3,tôi quãng thời_gian làm_việc quá tuyệt_vời ở tôi mong bayern trở_thành đội bóng xuất_sắc nhất trong tương_lai
4,tôi cảm_thấy vô_cùng hạnh_phúc mọi kết_thúc đẹp_đẽ tới pep nói trận đấu
5,tôi nhớ cậu học_trò mình trải_nghiệm không_thể_nào quên
6,dortmund động_lực thi_đấu động_lực chúng_tôi còn lớn hơn họ
7,dortmund cơ_hội chúng_tôi mới người biết chớp lấy thời_cơ
8,về cuối trận đấu tất_cả cầu_thủ mệt ở loạt penalty xảy
9,cùng_với pep thủ_thành manuel_neuer hay chúng_tôi một mùa giải tuyệt_vời
10,chúng_tôi xứng_đáng
11,thomas mueller nói trận đấu khiến chúng_tôi mất sức_lực
12,dortmund ghi_bàn chúng_tôi kiểm_soát trận đấu giành chiến_thắng
13,trong bên kia chiến_tuyến mats_hummel người đầu_quân bayern mùa tới chia_sẻ chúng_tôi trận đấu tuyệt_vời phân_định thắng thua chấm luân_lưu chẳng khác nào quay xổ_số
