idx, sentence
0,người_ta bảo pep_guardiola sống vô_cảm lạnh_nhạt luôn giữ khoảng_cách tất_cả mọi người
1,lắm kẻ còn đồn_thổi pep đến bayern tiền tình_yêu làm_gì trong từ_điển chiến_lược gia tây ban_nha hoặc thứ lung_linh ấy ông nou_camp lâu
2,thậm_chí tay nhà_báo nào viết một người thực_dụng cảm_xúc pep đừng mơ đến lão rơi nước_mắt trong ngày chia_tay bayern
3,nhớ thời_điểm chia_tay barca đưa nhà cầm_quân tây ban_nha đến tột_đỉnh danh_vọng chẳng giọt nước_mắt nào rơi
4,đêm pep chứng_minh tất_cả sai
5,douglas_costa sút tung_lưới dortmund ở loạt đá luân_lưu quyết_định giúp bayern vô_địch cúp_qg_đức pep ôm mặt òa khóc nước_mắt lăn dài má rơi lã_chã xuống mặt cỏ
6,pep “ diễn ” bởi_lẽ chẳng người đàn_ông nào diễn khóc ngon_lành mặt sưng_húp đến
7,trong khóc ấy người_ta thấy bóng hình một cậu học_sinh lớp 12 tốt_nghiệp sắp xa trường xa lớp xa bạn_bè
8,cảm_xúc trộn_lẫn hòa_quyện nhau vỡ òa
9,vui buồn tiếc nhớ
10,pep vui 120 phút kịch_chiến kình_địch dortmund bayern giành chiến_thắng trong loạt đá luân_lưu
11,pep buồn 3 năm ông nói “ suốt 24 tiếng nghĩ về học_trò ” ông không_thể giúp bayern vô_địch champions_league
12,hơn cảm_xúc tiếc nhớ
13,trận chung_kết pep chia_tay bayern đến dẫn_dắt man_city
14,ông nói trong nước_mắt “ “ tôi nhớ tất_cả mọi người đặc_biệt học_trò tôi
15,tôi 3 năm quá tuyệt_vời ”
16,đáp tình_cảm ông thầy cầu_thủ bayern công_kênh pep trận đấu kết_thúc thủ_quân philipp_lahm ép ông nhận cúp vô_địch
17,pep lòng học_trò đừng mơ ngôi_sao “ hùm xám ” làm thế
