idx, sentence
0,đối_với bayern dortmund một trận chung_kết ý_nghĩa quan_trọng
1,trong bayern một cúp chia_tay pep_guardiola phía dortmund muốn giải cơn khát danh_hiệu kéo_dài 2012 tới nay
2,ngoài_ra cơ_hội hlv thomas_tuchel giành danh_hiệu đầu_tiên trong sự_nghiệp huấn_luyện
3,có_lẽ chính tính_chất đặc_biệt quan_trọng trận đấu bayern lẫn dortmund dành đối_thủ một tôn_trọng nhất_định
4,trận chung_kết cúp qg đức vì_thế diễn trong một thế_trận đầy toan_tính 2 bên
5,bayern thường_lệ đội bóng làm_chủ thế_trận
6,trong thế_trận cầu_thủ chơi nổi_bật nhất sân ai khác nhân_vật trung_tâm trận đấu mats_hummels
7,trung_vệ đội_trưởng dortmund chuyển sang đầu_quân bayern ở mùa tới chính cầu_thủ đạt tỷ_lệ thắng trong pha tranh_chấp tay đôi cao nhất sân 714 thắng
8,bước sang hiệp 2 2 đội chơi cởi_mở hơn
9,cơ_hội rõ_ràng vì_thế xuất_hiện đều_đặn hơn bayern đội chiếm ưu_thế
10,phút 52 ribery bắt volley chếch bên cánh lewandowski tung người đệm_bóng chệch khung gỗ trong gang_tấc
11,phút 64 mueller thoát xuống thuận_lợi chuyền lewandowski ngôi_sao người ba_lan dứt_điểm vọt xà
12,tới phút 75 ribery dứt_điểm đưa bóng đập chân một cầu_thủ áo_vàng thủ_thành burki kịp_thời cản_phá
13,phía dortmund tình_huống phản_công khá đáng_kể tận_dụng
14,chính cơ_hội tận_dụng khiến bayern dortmund bước sang hiệp phụ
15,thế_trận chặt_chẽ tiếp_tục hai tái_lập
16,cơ_hội đáng_kể nhất trong 2 hiệp phụ tình_huống lewandowksi đối_mặt burki cú chân tiền_đạo hậu_vệ piszczek xuất_thần hóa_giải
17,buộc 2 đội bước loạt sút luân_lưu cân_não
18,trong loạt đấu_súng cầu_thủ bayern bản_lĩnh tốt hơn giành chiến_thắng tỷ_số 43 lần thứ 18 giành chức vô_địch cúp qg_đức
19,xem một món quà chia_tay ý_nghĩa pep dành bayern chấm_dứt một triều_đại đội bóng xứ bavaria
20,đội_hình thi_đấu bayern neuer lahm boateng kimmich alaba thiago vidal costa müller ribéry coman 108 lewandowski
