idx, sentence
0,afp dẫn nguồn tin cảnh_sát mexico ngày 305 biết pulido bắt_cóc 4 tên vũ_trang một đoạn đường_cao_tốc ở bang tamaulipas khoảng 23 giờ 30 phút ngày 285 tiền_đạo 25 tuổi chơi clb olympiakos hy_lạp trở về một bữa tiệc bạn gái
1,pulido đưa đến giam_giữ một căn nhà ở ciudad_victoria quê_nhà cầu_thủ
2,vụ bắt_cóc gia_đình pulido nhận cuộc điện_thoại đòi tiền chuộc rạng sáng ngày 295
3,trong thời_gian bắt lợi_dụng sơ_hở nhóm bắt_cóc chân sút lấy điện_thoại mình gọi đến số dịch_vụ khẩn_cấp mô_tả khung_cảnh xung_quanh căn nhà
4,nhờ cuộc gọi cảnh_sát tamaulipas xác_định vị_trí pulido giam_giữ phối_hợp lực_lượng quân_đội cảnh_sát liên_bang tiểu_bang đột_kích căn nhà nói
5,24 giờ bắt_cóc pulido giải_cứu thành_công
6,afp biết thời_điểm cứu sống pulido cố_gắng trốn thoát khỏi bọn bắt_cóc tước vũ_khí một tên tội_phạm dùng tay phá vỡ một cửa_kính khiến cổ_tay một vết cắt
7,cuộc đột_kích cảnh_sát bắt một nghi phạm 38 tuổi một trong thành_viên tổ_chức tội_phạm hoạt_động địa_phương
8,ba kẻ còn tham_gia vụ bắt_cóc pulido truy_nã
9,phía clb olympiakos nhẹ_nhõm hay tin pulido giải_cứu an_toàn
10,trong tiền_đạo khoác áo tuyển mexico bày_tỏ biết_ơn đối_với cơ_quan_chức_năng về cuộc giải_cứu kịp_thời giúp anh sống_sót
