idx, sentence
0,ngày 195 vũ_quang hà ca_sĩ quang_hà 35 tuổi quê_quán hà_nội ngụ quận gò_vấp tphcm biết hoàn_tất thủ_tục gửi đơn tố_cáo cơ_quan_chức_năng tố_cáo một người bạn cháu trai người lập kế_hoạch lừa_đảo toàn_bộ sổ hồng hồ_sơ công_chứng căn nhà giá_trị gần 4 tỷ đồng ca_sĩ quang_hà đường hồ_văn_huê phường 9 quận phú_nhuận tphcm
1,tường_trình căn nhà ca_sĩ quang_hà đường hồ_văn_huê phường 9 quận phú_nhuận tphcm người anh mẹ khác cha đứng_tên
2,gần ca_sĩ quang_hà ý_định bán căn nhà người trông_coi
3,thời_điểm tháng 22016 ca_sĩ quang_hà quen chơi thân một “ khán_giả hâm_mộ ” tên trần_thanh_h 37 tuổi quê_quán nam_định
4,lần đi chơi viếng chùa giữa người trở_nên thân_thiết
5,h cháu mình trần_quốc_v 27 tuổi vài_ba lần đến nhà ca_sĩ quang_hà_chơi ngủ
6,trong một lần trò_chuyện h biết ca_sĩ quang_hà ý_định bán căn nhà đường hồ_văn_huê ngỏ ý muốn mua
7,ca_sĩ quang_hà biết trị_giá căn nhà 41 tỷ lần thương_thảo ca_sĩ quang_hà đồng_ý bán giá 39 tỷ đồng
8,sáng 165 h cháu tphcm cầm một vali màu đen nói bên trong 200 ngàn usd gặp anh quang_hà h lấy trong vali một_ít tiền đưa người cháu đi mua đồ mặt anh ca_sĩ
9,tối 175 h đến nhà ca_sĩ quang_hà đường phan_huy_ích phường 14 quận gò_vấp cầm vali nói ngủ nhà ca_sĩ quang_hà lý_do tiện công_chứng giấy_tờ mua_bán nhà sáng hôm
10,sáng 185 h kêu ca_sĩ quang_hà đưa chìa_khóa phòng cất vali tiền anh ca_sĩ quang_hà đến một văn_phòng công_chứng tư địa_bàn quận 3 làm thủ_tục bán nhà ca_sĩ quang_hà đi bệnh
11,anh ca_sĩ quang_hà biết đến phòng công_chứng thấy cháu h chờ sẵn
12,mọi thủ_tục mua_bán nhà hoàn_tất h kêu anh chở mình sang quận 7 thủ_tục còn người cháu h làm nốt phòng công_chứng
13,trong chở h đi anh ca_sĩ quang_hà đề_nghị h giao tiền anh ta biết tiền trong vali cất trong phòng nhà ca_sĩ quang_hà nói “ yên_tâm ” về nhà chồng tiền đầy_đủ
14,đến khu_vực quận 7 h nói muốn mua nước uống xuống xe kêu anh chờ
15,tuy_nhiên chờ giờ đồng_hồ thấy h quay gọi số điện_thoại h người cháu máy cúp
16,biết sự_việc hai anh_em ca_sĩ quang_hà_gọi điện_báo công_an phường 14 quận gò_vấp xuống ghi_nhận vụ_việc
17,vali trong nhà ca_sĩ quang_hà hải đưa về trụ_sở công_an phường 14 quận gò_vấp mở khóa kiểm_tra phát_hiện bên trong toàn … giấy_báo
