idx, sentence
0,sáng 19/5 anh quang_cường anh_trai ca_sĩ quang_hà người đứng_tên chủ căn_hộ ở lô_b chung_cư hồ_văn_huê phú_nhuận tp hcm đến phòng cảnh_sát điều_tra công_an tp hcm nộp đơn tố_cáo kẻ mua căn_hộ cướp hồ_sơ công_chứng trả tiền
1,ghi_nhận phóng_viên báo 10 h30 sáng ngày anh cường đến phòng cảnh_sát điều_tra công_an tp hcm nộp đơn trình_báo
2,thượng_úy đặng_hoài_văn cán_bộ tiếp dân tiếp_nhận đơn anh cường tố_cáo trần_thanh_hải sinh năm 1979 trần_quốc_việt 1988 quê nam_định về hành_vi lừa_đảo chiếm_đoạt tài_sản
3,khởi_kiện luật_sư nguyễn_đức_chánh đoàn luật_sư tp_hcm quả_thật mọi xảy cáo_buộc anh quang_cường bảo_vệ quyền_lợi mình ca_sĩ quang_hà tiến_hành khởi_kiện toà_án quận phú_nhuận
4,đồng_thời quang hà yêu_cầu toà_án áp_dụng biện_pháp khẩn_cấp tạm_thời cấm hoặc buộc đương_sự thực_hiện hành_vi nhất_định khoản 12 102 bộ_luật tố_tụng dân_sự
5,thủ_tục mua_bán dừng ở ký công_chứng hợp_đồng kê_khai thuế thu_nhập cá_nhân lệ_phí trước_bạ chi_cục thuế quận phú_nhuận đăng_ký quyền_sở_hữu nhà ở chi_nhánh văn_phòng đăng_ký quyền sử_dụng đất quận phú_nhuận
6,do_đó toà_án chấp_nhận áp_dụng biện_pháp bên mua kê_khai thuế đăng_ký quyền_sở_hữu bên mua chưa_thể hoàn_tất thủ_tục tẩu_tán tài_sản hoặc giao_dịch bên thứ 3
7,bản_án hoặc quyết_định toà_án bên bán huỷ hợp_đồng lấy tài_sản hoặc buộc bên mua thanh_toán số tiền thanh_toán
8,“ vụ_việc người dân giao_dịch dân_sự nhất_là tài_sản giá_trị lớn thận_trọng tốt nhất rõ_ràng quá tin_tưởng
9,nhờ người am_hiểu pháp_luật hỗ_trợ mình trong quá_trình giao_dịch giảm đi ít tiền hay lợi_nhuận tránh rủi_ro hơn trong quan_hệ dân_sự ” luật_sư chánh nói
10,sáng ngày anh cường đến công_an phường 5 quận 3 trình_báo về anh việt cháu hải cướp hồ_sơ công_chứng giao_dịch căn_hộ sổ_đỏ căn_hộ anh đứng_tên
11,vali tiền chứa giấy cáo_buộc anh cường ca_sĩ quang_hà_quen hải việt tháng 3/2016
12,biết ca_sĩ quang_hà ý_định bán căn_hộ ngày 11 đến ngày 17/5 hải gọi điện ca_sĩ quang_hà hỏi mua
13,ban_đầu quang_hà giá căn_hộ 41 tỷ thương_lượng nam ca_sĩ hai bên đồng_ý mức giá 39 tỷ đồng
14,tối 17/5 hải tìm đến nhà mới ca_sĩ nói mang 200000 usd trong vali trả tiền mua căn_hộ
15,ca_sĩ nói hải thanh_toán tiền đi ngày_mai sang_tên giấy_tờ anh hải chịu
16,sáng 18/5 hải anh cường đến phòng công_chứng trung_tâm ở phường 5 quận 3 tp hcm làm thủ_tục mua_bán
17,đi hải nói vali tiền 200000 usd nhà ca_sĩ quang_hà
18,làm xong thủ_tục công_chứng anh ta giao tiền mua chủ nhà ghi_âm
19,tuy_nhiên trong chờ lấy thủ_tục ở phòng công_chứng hải nhờ anh cường chở quận 7 giải_quyết công_việc còn hồ_sơ công_chứng sổ_đỏ anh cường hải giao việt cháu hải lấy
20,anh cường kể đồng_ý hải kéo anh đi
21,đến quận 7 hải nói xuống xe nói đi mua nước anh cường ở xe chờ 15 phút liên_lạc người liền quay phòng công_chứng lấy hồ_sơ
22,tuy_nhiên anh cường kể hồ_sơ việt lấy mất
23,anh cường yêu_cầu phòng công_chứng hủy hồ_sơ mua_bán
24,đồng_thời anh nam ca_sĩ đến phòng tài_nguyên môi_trường chi_cục thuế quận phú_nhuận nộp đơn ngăn_chặn mọi giao_dịch căn nhà
25,anh cường nói về nhà ở quận gò_vấp hai anh_em ca_sĩ thấy vali hải trong phòng dám mở mời công_an phường 14 quận gò_vấp lập biên_bản mang vali về phường
26,công_an phường cán_bộ lấy dao mở vali thấy bên trong toàn giấy_báo
27,sự_việc chính_quyền lập biên_bản giữ làm tang_vật
