idx, sentence
0,buổi đối_thoại người dân thuộc 3 xã trong vùng ảnh_hưởng khu liên_hợp xử_lý chất_thải nam_sơn bày_tỏ vui_mừng đích_thân chủ_tịch ubnd thành_phố hà_nội gặp_gỡ lắng_nghe búc xúc nhân_dân xung_quanh vấn_đề cung_cấp nước_sạch mức hỗ_trợ đền_bù thiệt_hại người dân trong vùng ảnh_hưởng 0 m đến 1000 m khám chữa bệnh định_kỳ thúc_đẩy nhanh dự_án di_dời hộ thuộc vùng ảnh_hưởng phạm_vi 1000 m dự_án hạ_tầng xã_hội ông hoàng_văn_thành đại_diện nhân_dân thôn đông_hạ nam_sơn kiến_nghị mức hỗ_trợ hộ trong vùng ảnh_hưởng khu liên_hợp xử_lý chất_thải hiện thấp mức thấp nhất 8000 đồng / người / tháng điều_chỉnh 30000 đồng / người / tháng
1,chi_trả công_khai văn_bản gửi về xã nhân_dân biết
2,nước hộ dân dùng cung_cấp 2 giếng_khoan nằm trong vùng ảnh_hưởng nghĩa_trang xóa bỏ bố_trí cấp nước_sạch người dân mùa mùa hè 7 khối mùa đông 5 khối / người / tháng
3,hiện_nay công_ty quản_lý khu liên_hợp xử_lý chất_thải nam_sơn xả nước_thải bãi rác môi_trường xử_lý gây ảnh_hưởng nghiêm_trọng đến người dân đóng cống bằng bê_tông tránh tình_trạng bãi_rác bơm trộm nước_thải ngoài
4,ông nguyễn_bình_cường thôn đông_hạ kiến_nghị thành_phố chấp_thuận người dân hưởng chế_độ bhyt cao nhất trong vùng ảnh_hưởng xử_lý triệt_để côn_trùng ruồi muỗi gây bệnh truyền_nhiễm
5,xây_dựng cơ_sở_hạ_tầng đường liên thôn liên_xã công_khai dự_án dân giám_sát phương_án di_dời dân khỏi vùng ảnh_hưởng đồng_bộ nhà đất công_trình ổn_định yên_tâm cuộc_sống người_dân
6,đề_nghị đền_bù đường chiếu_sáng ảnh_hưởng đến năng_suất lúa đường 35 cổng bãi_rác gần 4 năm nhận trả_lời cơ_quan chính_quyền địa_phương
7,ông nguyễn_văn_thìnthôn_xuân_bảng nam_sơn thành_phố căn_cứ thực_tế định_giá cụ_thể mức hỗ_trợ ô_nhiễm giai_đoạn đối_tượng hưởng căn_cứ hộ_khẩu công_khai mức hỗ_trợ vùng ảnh_hưởng 500 m đến 1000 m bao_nhiêu
8,cốt bãi_rác đầy xây_dựng cao 20 m đến nay hơn 40 m mùi lan tỏa rộng đề_nghị thành_phố biện_pháp hạ cốt bãi rác thấp xuống đỡ ô_nhiễm không_khí
9,ông nguyễn_anh_tuấn thôn 2 xã_hồng_kỳ khánh_thành cầu nhật tân xong đến nay 3/4 xe_rác chạy địa_bàn xã
10,chở bằng xe chuyên_dụng rác rơi_vãi nước chảy mùi dân khổ thay_đổi xe chuyên_chở chạy đúng tốc_độ xe_rác chạy quá nhanh dễ gây tai_nạn
11,ý_kiến khác hộ dân vùng ảnh_hưởng kiến_nghị thành_phố sớm chủ_trương nạo_vét xử_lý ô_nhiễm kè suối lai_sơn chặn nước bãi_rác chảy về suối bảo_đảm hộ dân sống rìa suối đầu_tư nghĩa_trang thôn lai_sơn chuẩn nông_thôn mới sớm đầu_tư vốn hoàn_thiện 2 km đường liên_xã lầy_lội cung_cấp_số điện_thoại đường_dây_nóng nhân_dân giám_sát phản_ánh quá_trình hoạt_động khu liên_hợp xử_lý chất_thải nam_sơn
12,chia_sẻ khó_khăn đôn_đốc giải_quyết trả_lời kiến_nghị cử_tri chủ_tịch ubnd thành_phố nguyễn_đức_chung thay_mặt lãnh_đạo thành_phố hà_nội chia_sẻ bức_xúc người_dân đồng_thời tiếp_thu ghi_nhận ý_kiến kiến_nghị dân ba xã nam_sơn bắc_sơn hồng_kỳ
13,chủ_tịch ubnd thành_phố nhấn_mạnh kể năm 1999 thực_hiện dự_án xử_lý rác_thải huyện sóc_sơn năm thành_phố quan_tâm kịp_thời bổ_sung giải_quyết chế_độ tiền hỗ_trợ nhân_dân cuộc_sống tốt hơn nước_sạch thẻ bhyt … đáp_ứng mong_mỏi người_dân
14,thành_phố nỗ_lực tìm nguồn_lực đầu_tư dây_chuyền đốt rác chuyển chôn lấp sang đốt rác
15,hi_vọng trong tháng 62016 thành_phố mở hội_nghị xúc_tiến đầu_tư huy_động nguồn_lực đầu_tư công_nghệ hiện_đại
16,trả_lời vấn_đề nhân_dân kiến_nghị chủ_tịch ubnd thành_phố biết hỗ_trợ đền_bù diện_tích đường 35 ánh_sáng thiệt_hại hoa_màu còn trưng_cầu nhà_khoa_học trước_mắt thành_phố chỉ_đạo giảm cường_độ ánh_sáng
17,về di_dời tái_định_cư thành_phố bố_trí đủ vốn huyện sóc_sơn triển_khai 2 giai_đoạn giai_đoạn 1 hộ nằm trong vùng ảnh_hưởng 0 m đến 500 m giai_đoạn 2 hộ nằm trong vùng ảnh_hưởng 500 đến 1000 m
18,về xây_dựng cơ_sở_hạ_tầng chủ_tịch ubnd thành_phố khẳng_định thành_phố cung_cấp đủ vốn xây_dựng trường_học trạm bơm cấp nước_sạch xây_dựng đường nông_thôn nghĩa_trang
19,về diệt muỗi ruồi ubnd thành_phố chỉ_đạo sở y_tế trung_tâm dịch_tễ thành_phố khảo_sát nghiên_cứu phù_hợp
20,về cấp thẻ bhyt thành_phố triển_khai giao chính_quyền xã tập_hợp thực_hiện nhân_dân kê_khai
21,thực_hiện khám bệnh một năm 2 lần định_kỳ nhân_dân vùng ảnh_hưởng
22,tuần cuối_cùng tháng 5 thành_phố chỉ_đạo khám bệnh nhân_dân 9 điểm thuộc xã ảnh_hưởng
23,chủ_tịch nguyễn_đức_chung đồng_tình thay_thế xe chuyên_dụng chở rác đóng cống bê_tông nước_thải rác xử_lý môi_trường thêm thời_gian thay_thế nghiêm cứu thiết_kế làm
24,thành_phố giao sở xây_dựng đảm_nhận bà_con khảo_sát giám_sát kỹ vấn_đề thành_phố thưởng xứng_đáng nhân_dân phát_hiện sai_phạm
25,chủ_tịch ubnd thành_phố đồng_ý phương_án trả tiền hỗ_trợ nhân_dân vùng ảnh_hưởng 5 năm một lần chi_trả thực_hiện ngân_hàng hoặc xã trả trực_tiếp sở xây_dựng chi_trả hiện_nay
26,đồng_ý cấp nước_sạch miễn_phí nhân_dân kiến_nghị trước_mắt thực_hiện nhân_dân vùng ảnh_hưởng diện 1000 m còn phụ_thuộc công_suất trạm cấp_nước hiện trạm bảo_đảm cấp 100 hộ dân vùng
27,chủ_tịch ubnd thành_phố nguyễn_đức_chung hứa nhân_dân 3 xã chậm nhất trong một tuần trả_lời mức chi_trả tiền hỗ_trợ người dân thiệt_hại 500 m đến 1000 m tiền hỗ_trợ đợt mưa_lũ 2013 kè suối lai_sơn còn thông_qua thường_trực hđnd thành_phố
