idx, sentence
0,cuộc đối_thoại người dân ba xã nam_sơn bắc_sơn hồng_kỳ đưa hàng_loạt kiến_nghị đề_nghị nâng mức tiền hỗ_trợ ảnh_hưởng môi_trường xây_dựng trạm quan_trắc theo_dõi ô_nhiễm không_khí nguồn nước yêu_cầu cấp nước_sạch dân bên_cạnh người dân bày_tỏ lo_lắng về sức_khỏe lâu_dài đề_nghị tp xem_xét người dân sống trong vùng ảnh_hưởng ô_nhiễm hưởng bảo_hiểm y_tế cao nhất khám bệnh định_kỳ phát thuốc miễn_phí
1,nhân_dân địa_phương đề_nghị tp xây_dựng mương thu_gom nước_thải quá_trình vận_chuyển rác giám_sát chặt_chẽ bảo_đảm vận_chuyển rác khu liên_hợp xử_lý rác_thải nam_sơn sử_dụng xe chở rác chuyên_dụng tránh rơi_vãi lập đường_dây_nóng người dân trực_tiếp phản_ánh tình_trạng ô_nhiễm xử_lý kịp_thời
2,đồng_chí nguyễn_đức_chung thay_mặt lãnh_đạo thành_phố người dân hà_nội cảm_ơn chia_sẻ hy_sinh người dân xã nam_sơn sống chung khu liên_hợp xử_lý rác_thải nam_sơn
3,chủ_tịch nhấn_mạnh tp luôn coi bảo_đảm chăm_lo đời_sống người dân nhiệm_vụ hàng_đầu tp phát_triển bền_vững giải_quyết bức_xúc kiến_nghị chính_đáng nhân_dân trong khu_vực trong thẩm_quyền mình
4,vấn_đề thuộc thẩm_quyền hđnd thường_trực thành_ủy bộ ngành liên_quan chủ_tịch tp hứa báo_cáo xin ý_kiến giải_quyết tinh_thần bảo_đảm quyền_lợi cao nhất người dân sinh_sống trong vùng ảnh_hưởng ô_nhiễm gần khu liên_hợp xử_lý rác_thải nam_sơn
5,đối_với kiến_nghị nâng mức tiền hỗ_trợ người dân khu_vực chủ_tịch ubnd tp biết tp nghiên_cứu nâng mức hỗ_trợ người dân trình hđnd tp quyết_định trả_lời người dân trong thời_gian sớm nhất
6,đề_nghị hưởng hỗ_trợ vùng ảnh_hưởng môi_trường phạm_vi 500 1000 m thời_gian năm 1999 đến nay chủ_tịch ubnd tp ghi_nhận giao sở ngành nghiên_cứu đề_xuất phương_án trình lãnh_đạo tp hđnd tp xem_xét
7,đối_với công_tác cấp nước_sạch chủ_tịch nguyễn_đức_chung biết quy_định cụ_thể nhà_nước giao đơn_vị chức_năng thực_hiện nhằm đáp_ứng nhu_cầu nhân_dân
8,buổi đối_thoại chủ_tịch giao đơn_vị đảm_nhiệm công_tác cáp nước xem_xét rà_soát tiến_hành lắp_đặt đường_ống đến hộ dân cung_cấp nước_sạch
9,về kiến_nghị hưởng bảo_hiểm y_tế ở mức cao nhất thẻ sớm chủ_tịch tp giao huyện sóc_sơn xã nam_sơn triển_khai cấp thẻ bảo_hiểm y_tế tất_cả người dân trong vùng ảnh_hưởng sáng 305 tới
10,đồng_thời chín tổ công_tác thực_hiện khám chữa bệnh ban_đầu người dân địa_phương bộ_tư_lệnh thủ_đô đảm_nhiệm sáng 305
11,tp hà_nội làm_việc bộ y_tế bảo_hiểm_xã_hội việt_nam họp bàn nghiên_cứu về mức chi_trả người dân tinh_thần vận_dụng mức cao nhất
12,bên_cạnh sở xây_dựng giao giải_quyết kiến_nghị người dân hạn_chế 50 ánh_sáng tuyến đường chở rác ban_đêm ảnh_hưởng đến đời_sống nhân_dân
13,đồng_thời tiến_hành xây_dựng rãnh thoát nước thu_gom nước rác_thải xe chuyên_chở làm rớt xuống_đường vận_chuyển bảo_đảm tránh ô_nhiễm môi_trường đến người dân tổ_chức bơm nước rửa đường hạn_chế ô_nhiễm
14,chủ_tịch tp thừa_nhận tình_trạng xe vận_chuyển rác_thải xe chuyên_dụng dẫn đến tình_trạng ô_nhiễm trong quá_trình vận_chuyển tiến_hành thay_đổi nhanh toàn_bộ xe chuyên_chở dự_kiến đến đầu năm 2017 bảo_đảm môi_trường sạch_sẽ
15,chủ_tịch ubnd tp cam_kết tp nỗ_lực cao nhất giải_quyết vấn_đề ô_nhiễm môi_trường đặc_biệt ở xã nam_sơn trong chuyển công_nghệ chôn rác cũ hiện_nay sang đốt rác hiện_đại hơn hạn_chế ảnh_hưởng tiêu_cực đến cuộc_sống người dân
16,tp quy_hoạch xây_dựng nhà_máy xử_lý rác ở điểm ở tp giảm tải bãi rác nam_sơn
17,“ ở khu liên_hợp xử_lý rác nam_sơn hiện_nay nhà_đầu_tư nước_ngoài quan_tâm
18,tôi bảo_đảm thời_gian tới nhà_máy xử_lý rác bằng công_nghệ đốt hiện_đại ở nam_sơn ” chủ_tịch tp biết
19,ngoài_ra chủ_tịch nguyễn_đức_chung biết tp phân_bổ nguồn vốn triển_khai dự_án hỗ_trợ người dân làm đường xây_dựng trường_học trạm bơm di_dời dân ở khu_vực ô_nhiễm phạm_vi 0500 m chủ_tịch ubnd tp giao ubnd huyện sóc_sơn triển_khai dự_án chuẩn_bị mặt_bằng
20,tp bố_trí đủ ngân_sách huyện sóc_sơn triển_khai dự_án làm hạ_tầng đến đâu di_dời người dân tới
21,nội_dung thuộc thẩm_quyền thường_trực hđnd tp chủ_tịch ubnd cam_kết trả_lời nhân_dân chậm nhất trong thời_gian một tuần
