idx, sentence
0,phát_biểu lễ khai_mạc chủ_tịch hội nhà_báo việt_nam thuận_hữu chủ_tịch hội_đồng chung_khảo giải báo_chí quốc_gia lần thứ x khẳng_định mùa giải đầu_tiên trong nhiệm_kỳ mới ban_chấp_hành hội nhà_báo việt_nam khóa x 2015 2020 thành_viên mới trong hội_đồng giải hội_đồng chung_khảo
1,10 mùa giải cấp hội cơ_quan báo_chí trong nước ngày_càng nhiệt_tình hưởng_ứng
2,vòng chấm sơ_khảo triển_khai sớm hơn gần một tháng
3,hội_đồng chấm sơ_khảo làm_việc chuyên_nghiệp tinh_thần trách_nhiệm cao lựa_chọn trình hội_đồng chung_khảo danh_sách 143 tác_phẩm thuộc 11 loại giải chọn 1660 tác_phẩm dự giải
4,tác_phẩm tiêu_biểu phản_ánh trung_thực_tình_hình kinh_tế chính_trị xã_hội an_ninh quốc_phòng đất_nước tính định_hướng dư_luận xã_hội
5,trong tác_phẩm hiệu_quả tác_động xã_hội tốt cơ_quan_chức_năng tiếp_thu giải_quyết
6,năm nay giải báo_chí quốc_gia tiếp_tục nhận hưởng_ứng nhiệt_tình cấp hội trong nước 169 cấp hội cá_nhân tham_dự 11 loại giải
7,giải năm nay số hội nhà_báo tỉnh thành_phố tham_dự cao nhất tính giải đầu_tiên đến nay 61/63 hội nhà_báo tỉnh thành_phố tham_gia
8,chủ_tịch hội nhà_báo việt_nam thuận_hữu nhận_xét tác_phẩm dự giải phản_ánh trung_thực sự_kiện chính_trị lớn đất_nước trong năm 2015 năm sự_kiện trọng_đại nước tiến tới đại_hội_đảng_toàn_quốc lần thứ xii thực_hiện nghị_quyết trung_ương 4 khóa xi về xây_dựng đảng thực_hiện nghị_quyết chính_sách điều_hành_kinh_tế xã_hội chính_phủ trong năm 2015 học_tập làm tấm_gương đạo_đức hồ_chí_minh … số_lượng tác_phẩm viết về bảo_vệ chủ_quyền biển đảo khá chất_lượng tốt
9,tác_phẩm dự thi đáp_ứng tiêu_chí xét chọn giải bám_sát nhiệm_vụ chính_trị đất_nước trong năm khó_khăn thử_thách mới phản_ánh kịp_thời sinh_động đa_dạng tình_hình kinh_tế xã_hội phản_ánh quyết_liệt vấn_đề an_ninh quốc_phòng nhất_là bảo_vệ chủ_quyền biển đảo thiêng_liêng tổ_quốc
10,tác_phẩm phản_ánh cuộc đấu_tranh phòng chống tham_nhũng tiêu_cực đấu_tranh thế_lực thù_địch hoạt_động sai_trái chống_phá nhà_nước chế_độ
11,bên_cạnh còn tác_phẩm giới_thiệu nhân_tố mới gương người tốt tốt điển_hình tiên_tiến trong hoạt_động kinh_tế xây_dựng bảo_vệ tổ_quốc xóa_đói_giảm_nghèo tác_phẩm viết về đề_tài nông_dân nông_nghiệp nông_thôn vấn_đề kinh_tế xã_hội việt_nam tham_gia hiệp_định đối_tác xuyên thái_bình_dương tpp hướng tới cộng_đồng asean … phó chủ_tịch hội nhà_báo việt_nam mai_đức_lộc chủ_tịch hội_đồng sơ_khảo giải báo_chí quốc_gia lần thứ x biết tác_phẩm dự giải đồng_đều về chất_lượng khoảng_cách quá lớn giữa báo_chí trung_ương địa_phương
12,tuy_nhiên điểm yếu chung tác_phẩm sâu đạt tầm vấn_đề đặt
13,số_lượng tác_phẩm dự thi tăng tác_phẩm đặc_biệt nổi_trội
14,báo điện_tử tham_dự thể_hiện tính đặc_trưng báo điện_tử
