idx, sentence
0,đúng ngày 20/5 ngày tình_nhân trung_quốc hoắc_kiến_hoa lâm_tâm xác_nhận hẹn_hò năm phủ_nhận
1,nguồn tin đài_loan hay nữ diễn_viên 40 tuổi mang thai ở tháng đầu
2,lý_do họ vội_vàng công_bố tình_cảm
3,trả_lời phỏng_vấn ettoday đại_diện lâm_tâm phủ_nhận tin_đồn
4,“ chúng_tôi nói về chúng làm_hỏng tâm_trạng tốt mọi người
5,tốt thế đừng tạo tin_đồn đố_kỵ ”
6,lâm tâm năm nay 40 tuổi còn người_yêu 37 tuổi họ nghĩ đến sớm yên bề gia_thất
7,người đẹp hoàn_châu cách cách phủ_nhận khả_năng cưới vội “ tôi nghĩ đám_cưới không_thể kế_hoạch
8,đến thời_điểm cưới thôi ”
9,sina tiết_lộ hoắc_kiến_hoa rời đài_loan sang đại_lục phát_triển sự_nghiệp mua nhà ở thượng_hải
10,anh gắn_bó thành_phố 11 năm
11,tuy_nhiên lâm_tâm muốn sống ở quê nhà đài_bắc
12,chiều lòng người_yêu tài_tử tiếu ngạo giang_hồ sắm nhà ở đài_loan chuẩn_bị dọn về sống chung
13,hôm 20/5 lâm_tâm vui_vẻ biết “ anh ấy tìm mua nhà ”
14,hỏi về tình_cảm gia_đình dành bạn trai lâm_tâm vui_vẻ nói “ cha tôi khen anh ấy lịch_sự hiểu_biết ”
15,nam đô hay hai qua_lại gần 10 năm nay gia_đình hai bên lạ nhau
16,hai bên gia_đình nôn_nóng chờ hôn_lễ tin_tức biết
17,hoắc kiến_hoa_sinh năm 1979 đài_loan
18,anh thời_gian chật_vật đóng phim thần_tượng quê nhà
19,thời_điểm sang đại_lục phát_triển nam diễn_viên bước sang trang mới trong sự_nghiệp trở_thành tài_tử xứ đài đắt_giá nhất hiện_nay
20,về đời_tư anh công_khai yêu trần_kiều_ân vướng tin_đồn tình_ái diệp_tuyền trương_hinh_dư quan_chi_lâm
21,trong lâm_tâm sinh năm 1976 cô đoạn_tình lâm_chí_dĩnh đạo_diễn đường quý_lễ
