idx, sentence
0,chủ_trì cuộc họp chủ_nhiệm văn_phòng chính_phủ mai tiến_dũng bộ_trưởng bộ tttt trương_minh_tuấn bộ_trưởng bộ tnmt_trần_hồng_hà
1,hàng trăm nhà_báo tham buổi họp_báo phiên họp thường kỳ
2,chính_phủ dành một ngày đánh_giá về tình_hình kinh_tế 5 tháng đầu năm 2016
3,tập_trung kinh_tế vĩ_mô nền_tảng tăng_trưởng 67
4,tăng_trưởng mới đảm_bảo việc_làm thu ngân_sách vấn_đề liên_quan đến xã_hội
5,ông mai tiến_dũng chủ_nhiệm vpcp nói buổi họp_báo “ mục_tiêu thủ_tướng chỉ_đạo tăng_giá điện phí lệ_phí đề_nghị tăng phí giáo_dục y_tế lộ_trình tăng đồng_loạt
6,ngoài_ra phí bot giá sữa tăng ” về tỷ_giá ngân_hàng nay đến cuối năm ngân_hàng đưa biện_pháp giảm lãi xuất
7,chính_phủ ban_hành nghị_quyết 19 nghị_định 35 phương_châm tháo bỏ giấy_phép con đầu_tư quan_tâm phát_triển kinh_tế
8,thủ_tướng chỉ_đạo siết chặt kỷ_luật trách_nhiệm bộ_trưởng chủ_tịch ubnd tỉnh nghị_quyết 01 liên_quan đến vấn_đề tai_nạn giao_thông trẻ_em chết đuổi
9,trách_nhiệm chủ_tịch trong vấn_đề môi_trường xả thải trong phạm_vi nước
10,vấn_đề cá chết ở biển miền trung quan_tâm nhà_báo quan_tâm đến câu trả_lời nguyên_nhân cá chết số_lượng lớn ở miền trung thời_gian
11,bộ_trưởng chủ_nhiệm văn_phòng chính_phủ phát_hiện vụ cá chết miền trung thủ_tướng phó_thủ_tướng chỉ_đạo quyết_liệt 30 cơ_quan bộ ngành địa_phương thu_thập chứng_cứ tìm nguyên_nhân vụ_việc cá chết
12,đồng_thời mời hàng trăm nhà_khoa_học trong nước quốc_tế tham_gia
13,tìm nguyên_nhân sự_việc tiến_hành chặt_chẽ về tính pháp_lý
14,trong quá_trình điều_tra quan_điểm thủ_tướng chỉ_đạo phát_hiện tổ_chức cá_nhân vi_phạm xử_lý nghiêm quy_định pháp_luật loại_trừ bất_cứ kết_luận chính_thức cơ_quan_chức_năng mời nhà_khoa_học trong ngoài nước tư_vấn_đề phản_biện kết_luận
15,xác_định vấn_đề quan_trọng
16,công_bố đảm_bảo chức tính pháp_lý khách_quan
17,đồng_thời thủ_tướng chỉ_đạo đảm_bảo môi_trường biển an_toàn mong_đợi người dân chúng_ta
18,bằng_chứng khoa_học điều_tra xác_định thủ_phạm ngày 95 thủ_tướng chỉ_đạo hỗ_trợ gạo ngư_dân chính_sách vay tiền lãi xuất tín_dụng đối_với doanh_nghiệp chủ tàu làm nhiệm_vụ dịch_vụ hậu_cần mua cá ngư_dân
19,hiện_nay giao bộ_tnmt bộ y_tế bộ_nnptnt
20,“ mục_tiêu chúng_ta phòng_ngừa xử_lý vi_phạm tổ_chức doanh_nghiệp vi_phạm về pháp_luật môi_trường ” ông dũng nói
21,bộ_trưởng bộ tttt trương_minh_tuấn nhà_khoa_học tìm nguyên_nhân cá chết
22,phản_biện kết_quả chính_thức công_bố
23,xác_định cá_nhân tổ_chức liên_quan bằng_chứng khoa_học điều_tra vi_phạm tổ_chức loại_trừ đơn_vị cá_nhân nào
24,thời_gian tìm bằng_chứng xác_thực
25,chính_phủ lắng_nghe cầu_thị mọi ý_kiến trách_nhiệm công_bố rõ_ràng ”
