idx, sentence
0,bộ_trưởng mai tiến_dũng biết liên_quan tới hiện_tượng cá chết hàng_loạt khu_vực biển miền trung nắm thông_tin thủ_tướng chính_phủ phó_thủ_tướng trực_tiếp chỉ_đạo kịp_thời quyết_liệt bộ ngành địa_phương cuộc giải_quyết
1,hơn 30 bộ ngành địa_phương vào_cuộc thu_thập chứng_cứ xác_minh tìm nguyên_nhân vụ_việc
2,chính_phủ mời hàng trăm nhà_khoa_học trong nước quốc_tế tham_gia thu_thập_dữ_liệu chứng_cứ xác_minh điều_tra nguyên_nhân nguyên_tắc khoa_học khách_quan chặt_chẽ về tính pháp_lý
3,trong quá_trình điều_tra thủ_tướng chính_phủ chỉ_đạo phát_hiện tổ_chức cá_nhân vi_phạm xử_lý nghiêm quy_định loại_trừ bất_cứ tổ_chức cá_nhân nào
4,“ đến nay nhà_khoa_học xác_định nguyên_nhân cá chết
5,thủ_tướng chính_phủ giao cơ_quan_chức_năng mời tư_vấn trong ngoài nước phản_biện độc_lập xác_định vấn_đề quan_trọng công_bố đảm_bảo chứng_cứ đảm_bảo tính pháp_lý tính khách_quan ” bộ_trưởng mai tiến_dũng biết
6,đồng_thời thủ_tướng yêu_cầu quyết_liệt triển_khai giải_pháp đảm_bảo môi_trường kinh_doanh môi_trường tự_nhiên nhất_là môi_trường biển đảm_bảo lâu_dài
7,kịp_thời hỗ_trợ người dân thiệt_hại thủ_tướng ban_hành quyết_định hỗ_trợ gạo ở vùng sự_cố tổ_chức thu_mua hải_sản hỗ_trợ tàu ngừng khơi hỗ_trợ lãi_suất tiền vay doanh_nghiệp chủ tàu làm dịch_vụ hậu_cần nghề cá thu_mua hải_sản
8,thủ_tướng tiếp_tục giao bộ_nnptnt khảo_sát khu_vực biển an_toàn đánh_bắt nuôi_trồng thuỷ hải_sản giao bộ_tài_nguyên_và_môi_trường kiểm_tra toàn_bộ dự_án xả thải nước phòng_ngừa kiên_quyết xử_lý vi_phạm tổ_chức nhân vi_phạm xả thải giấy_phép
9,buổi họp_báo bộ_trưởng bộ thông_tin truyền_thông tttt trương_minh_tuấn biết thêm nhà_khoa_học nỗ_lực xác_định nguyên_nhân
10,tuy_nhiên điều_tra nguyên_nhân cá chết nhiệm_vụ tập_thể nhà nhà_khoa_học cơ_quan khoa_học trong ngoài nước còn ý_kiến khác nhau phản_biện rốt_ráo mới đủ cơ_sở khoa_học kết_luận chính_thức
11,bộ_trưởng khẳng_định bất_cứ một sơ_suất nào về khoa_học trong kết_luận dẫn đến sai_lầm về biện_pháp khắc_phục hậu_quả
12,mặt_khác nguyên_nhân cá chết còn liên_quan đến thủ_phạm gây nguyên_nhân
13,do_vậy xác_định thủ_phạm không_chỉ bằng_chứng khoa_học mà_còn điều_tra kỹ_lưỡng bằng_chứng vi_phạm pháp_luật nhất_là vi_phạm pháp_luật về môi_trường
