idx, sentence
0,đề thi một tình_huống anh a trong tâm_trạng bất_ổn đến trung_tâm_tư_vấn pháp_luật yêu_cầu tư_vấn về vụ_việc xảy nhà anh
1,đề_bài cho_phép học_viên sử_dụng tài_liệu
2,nội_dung vụ_việc anh a trình_bày thể_hiện tóm_tắt bằng thơ đoạn thú_vị … mặt_trời vừa_mới nhú anh a liền mang sang lọ dung_dịch màu vàng … bôi đôi gò bồng đào … hôn vợ yêu một anh a vội đi làm anh đến thẳng cơ_quan … làm lu bu công_việc … một hồi mới biết mình lấy nhầm lọ … lọ thuốc … cực độc … ôi …
3,con ơi …
4,ba tội …
5,… đoạn cuối bài thơ nhìn thấy xa_xa nhà đông người người hô cấp_cứu kẻ bảo nó chết ôi
6,ba giết con anh a khuỵu cổng phép tiên … bỗng … đứa bé trong nhà rẽ đám đông chạy … ôm_chầm lấy người cha … hổn_hển … mách …
7,chú hàng_xóm … gần nhà … chết … trong kia … ba ạ …
8,đề thi đưa mạng thu_hút quan_tâm người bởi_lẽ đến nay bộ_môn khô_khan ngành luật ít đề thi dí_dỏm
9,độc_giả mỹ_dung hà_nội biết tụi mình đầu hiểu vấn_đề đọc đến cuối thấy thú_vị
10,đặc_biệt ở kết bài thơ một tình_huống hài_hước hấp_dẫn
11,ông vũ_văn_cương xác_nhận pv dân_trí đề thi chính trung_tâm tư_vấn pháp_luật thuộc đh luật_hà_nội ra_vào ngày 30 tháng 5
12,đề thi hết học_phần môn “ kĩ_năng chung về tư_vấn pháp_luật ” dành sinh_viên học văn_bằng hai trung_tâm
13,biết đề thi ban đề phụ_trách
14,trong vai_trò quyền giám_đốc trung_tâm ông cương chịu trách_nhiệm đứng đầu
15,ông cương về cơ_bản câu hỏi dạng đề thi truyền_thống
16,tuy_nhiên khác nhau ở cách_thức thể_hiện phần tình_huống biến_tấu khác lạ thú_vị kích_thích sáng_tạo người làm bài
17,chia_sẻ về lý_do vì_sao trung_tâm quyết_định đề thi một môn_học khô_khan bằng thơ ông cương biết đề viết bằng văn_xuôi hoặc bằng thơ
18,tuy_nhiên viết bằng thơ một_số lợi_thế giúp người đọc cảm_nhận tốt hơn diễn_tả sự_việc hình_ảnh thể_hiện tâm_trạng nhân_vật trong sự_kiện tình_huống mình đưa
19,“ đưa đề thi chúng_tôi thấy số đông người học tiếp_nhận khá nhẹ_nhàng vui_vẻ
20,đối_tượng sinh_viên học ở người đi làm một bằng đại_học trong một kì_thi căng_thẳng thời_tiết nóng_bức đề thi chút nhẹ_nhàng hài_hước trong khuôn_khổ tạo người làm dễ_chịu thoải_mái đọc đề giúp_việc làm bài hiệu_quả hơn ” ông cương nói
21,ông biết thêm một đề thi bằng thơ cầu_kì đầu_tư công_sức chọn hài_hòa âm_điệu thiếu dữ_kiện
22,vì_thế ban soạn_thảo mất thời_gian hơn bình_thường
23,mặc_dù đề thi_hài_hước “ hài ” nằm trong khuôn_khổ làm mất đi tính mô_phạm
24,“ tôi giảng_dạy môn đề lần
25,tôi nghĩ đề lối truyền_thống hơi nhàm_chán muốn đưa một mới_lạ
26,đưa mới tất_nhiên người ủng_hộ người ủng_hộ bình_thường
27,tôi nghĩ một bước đột_phá xem nâng cao chất_lượng hiệu_quả học_viên hay ” ông cương hay
28,ông cương môn kỹ_năng tình_huống người học luật nhìn_nhận vấn_đề thận_trọng hơn
29,đọc đề 99 người chuyên_môn pháp_luật suy_luận vấn_đề ngoại_tình vấn_đề nhảm_nhí xã_hội
30,cách nhìn nông_cạn
31,người làm pháp_luật nhìn_nhận chết nhân_vật như_vậy dẫn đến án oan sai
32,đề thi yêu_cầu học_viên tầm nhìn khác tư_duy rộng toàn_diện hơn
