idx, sentence
0,đề thi lạ nhanh_chóng cư_dân mạng truyền tay nhau
1,sở dĩ đề thi trở_thành đề_tài_bàn_tán ở chỗ ngành luật vốn xem một lĩnh_vực luôn đòi_hỏi nghiêm_túc cứng_rắn thậm_chí phần hơi khô_khan nghiên_cứu về điều_luật bộ_luật
2,tuy_nhiên ở đề thi phần tình_huống nêu bài thơ kể một câu_chuyện cười về vụ_án cai_sữa chết người
3,đề thi đưa một tình_huống bằng thơ khá hài_hước dí_dỏm 3 câu hỏi đưa sinh_viên giải_quyết đọc bài thơ
4,một_số sinh_viên trường đại_học luật_hà_nội xác_nhận đề thi đưa ngày 30/5
5,đề thi hết học_phần môn kỹ_năng chung về tư_vấn pháp_luật dành sinh_viên học văn_bằng hai trung_tâm tư_vấn pháp_luật
6,lần đầu_tiên mình gặp một đề thi luật bá_đạo dễ_thương thế đến nay
7,thầy mình bảo sợ em học luật khô_khan đề bằng thơ mềm_mại
8,đề thầy ở trung_tâm tư_vấn pháp_luật học tụi mình thầy_cô dạy bình_thường thôi đến bây_giờ thi mới đề khác lạ
9,mình cảm_thấy khá thú_vị đề thi hay sáng_tạo khô_khan dạng bài tình_huống thông_thường đại_học luật
10,một sinh_viên tham_gia đề thi chia_sẻ
11,thành_viên facebooker_duy_tuấn thậm_chí còn ngẫu_hứng làm bài thơ bình về đề thi bá_đạo đề thi thật lạ làm bằng thơ kết_cục thật bất_ngờ thương anh hàng_xóm chắc anh móm răng rụng hết lâu chẳng nhai cơm đâu bú nhờ đôi_chút mọi mút anh ngã lăn quay miệng lắp_bắp câu lần em nhớ tắm
12,đề thi lạ khiến sinh_viên tham_gia thi hết học_phần môn kĩ_năng chung về tư_vấn pháp_luật vô_cùng bất_ngờ
13,bạn bình nguyễn_chia_sẻ giám_thị phát đề xong lớp lặng đi mấy phút quá bất_ngờ tủ đè ngờ đề dạng mọi thứ trong tài_liệu giảng_dạy học đến nay chúng_mình tự suy_luận
14,mấy phút ban_đầu tất_cả nhao_nhao đề thi_bá_đạo hài_hước
15,bạn_đọc đề khoái quá cười sằng_sặc lớp đọc đi đọc thấy thú_vị quá
16,thầy giám_thị hỏi lớp xem thắc_mắc đọc đề xong tụi mình thấy hơi khó hiểu ai hỏi thêm hết phòng ổn_định trật_tự bắt_đầu làm bài
