idx, sentence
0,một đề thi mang tên “ vụ_án cai_sữa chết người ” trong môn kĩ_năng chung về tư_vấn pháp_luật trường đh luật hà_nội làm bằng thơ thay_vì văn_bản luật tình_huống khuôn_mẫu mọi người hay nghĩ về đề thi ngành luật
1,báo người đưa_tin xin viết đề thi tới độc_giả “ hai vợ_chồng anh a_sinh một cậu bé dễ_thương mạnh_khỏe nay 4 tuổi … một hôm ngồi cô vợ liền tâm_sự anh ạ …
2,con … bú … dù em hết … sữa …
3,nó nhằn thôi hôm … em đau quá …
4,anh a cười ha_hả … dễ thôi bôi chút dung_dịch con ngậm cay … bỏ bú …
5,mặt_trời vừa_mới nhú anh a liền mang sang lọ dung_dịch màu vàng … bôi đôi gò bồng đảo … hôn vợ yêu một anh a vội đi làm anh đến thẳng cơ_quan làm lu bu công_việc … một hồi mới biết mình lấy nhầm lọ … lọ thuốc cực độc … ôi …
6,con ơi …
7,ba tội …
8,ba giết con …
9,hốt_hoảng lẫn rối_bời … người chồng liền tức_tốc … phóng vội xe về nhà …
10,nhìn thấy … xa_xa … nhà đông người qua_lại … người hô cấp_cứu kẻ bảo … nó chết …
11,ôi
12,ba giết con …
13,anh a_khuỵu cổng
14,phép tiên … bỗng … đứa bé trong nhà rẽ đám đông chạy … ôm_chầm lấy người cha … hổn_hển … mách … chú hàng_xóm gần nhà … chết … trong kia … ba ạ … ” liên_hệ sinh_viên trường biết đề thi học hết học_phần môn kĩ_năng chung về tư_vấn pháp_luật dành sinh_viên học học văn_bằng hai trung_tâm tư_vấn pháp_luật diễn ngày 30/05/2016
15,một sinh_viên tham_dự buổi thi chia_sẻ “ ban_đầu_đọc đề toàn_bộ lớp ngỡ_ngàng xuất_hiện đâu_đó tiếng cười
16,về cơ_bản bạn hào_hứng làm bài khá tốt ”
