idx, sentence
0,doanh_nghiệp thuộc bảy ngành hàng_tiêu_dùng cơ_bản thực_phẩm hóa mỹ_phẩm đồ_chơi hàng gia_dụng hàng thực_phẩm tươi_sống thời_trang bông vải_sợi đến 18 tỉnh_thành toàn_quốc
1,một trong động_thái đầu_tiên doanh_nghiệp việt_nam trong bối_cảnh doanh_nghiệp phân_phối fdi hàng ngoại_nhập ngày_càng chiếm_lĩnh thị_trường nội_địa
2,bắt_tay thua sân_nhà ông lê_khắc_hiệp phó chủ_tịch vingroup nhận_xét hiệp_định thương_mại tự_do hiệu_lực làn_sóng doanh_nghiệp nước_ngoài đổ_bộ việt_nam tạo sức_ép cạnh_tranh vô_cùng quyết_liệt không_chỉ trong lĩnh_vực bán_lẻ mà_còn gây áp_lực toàn_bộ nền sản_xuất nội_địa
3,ông hiệp nói “ chương_trình đồng_hành hỗ_trợ thúc_đẩy sản_xuất nội_địa nhằm chung tay cộng_đồng doanh_nghiệp thúc_đẩy sản_xuất trong nước tạo nguồn thực_phẩm sạch hàng_tiêu_dùng đảm_bảo chất_lượng cộng_đồng ”
4,chuyên_gia kinh_tế phạm_chi_lan nhận_xét vingroup ký_kết 250 doanh_nghiệp sự_kiện bà chứng_kiến trong gần 50 năm gắn_bó doanh_nghiệp việt_nam
5,“ tôi mong_đợi sự_kiện thế lâu
6,liên_kết doanh_nghiệp nhỏ doanh_nghiệp lớn việt_nam ” bà lan nói
7,bà lan bày_tỏ lo_lắng doanh_nghiệp fdi ngày_càng lớn_mạnh chiếm tới 50 sản_lượng công_nghiệp hơn 70 giá_trị xuất_khẩu doanh_nghiệp việt_nam ngày_càng yếu đi đặc_biệt trong 10 năm gần
8,“ doanh_nghiệp trong nước yếu đi doanh_nghiệp nước_ngoài chúng_ta thế_nào ” bà đặt câu hỏi
9,bà lan nói thêm “ sự_kiện hôm_nay cơ_hội khởi_đầu doanh_nghiệp việt_nam liên_kết nhau bền_vững trong cung_cấp người tiêu_dùng sản_phẩm tốt ”
10,trong chủ_tịch hội doanh_nghiệp hàng việt_nam chất_lượng cao vũ_kim_hạnh cảnh_báo trong bối_cảnh cuộc_chiến giành thị_phần giữa doanh_nghiệp việt_nam doanh_nghiệp fdi ở khu_vực đô_thị diễn “ căng_thẳng ” không_thể quên đi thị_trường ở khu_vực nông_thôn
11,bà hạnh nói “ tôi tin khởi_đầu_tiên phong tập_đoàn lớn vingroup tác_dụng lan tỏa đến doanh_nghiệp lớn khác tới cơ_quan hoạch_định chính_sách ”
12,vingroup cam_kết bán hộ lãi buổi lễ hơn 140 doanh_nghiệp ký hợp_tác về phân_phối
13,trong vòng một năm tháng 62016 đến tháng 62017 hàng doanh_nghiệp phân_phối trong hệ_thống siêu_thị vinmart vinmart vingroup điều_kiện ưu_đãi hợp_lý
14,doanh_nghiệp cung_ứng thực_phẩm đặc_biệt thực_phẩm tươi_sống thịt cá gia_cầm rau củ quả trái_cây … hưởng mức chiết_khấu bằng 0
15,thỏa_thuận vingroup bán hộ lãi cam_kết trả đối_tác doanh_thu đúng mức giá công_bố thông_thường
16,toàn_bộ phần chiết_khấu vinmart vinmart hoàn_trả 100 về nhà cung_cấp mục_đích tạo thêm nguồn kinh_phí doanh_nghiệp tái_đầu_tư chất_lượng sản_phẩm thêm điều_kiện thực_hiện nghiêm_ngặt tiêu_chuẩn quy_định về an_toàn vệ_sinh thực_phẩm
17,bên_cạnh doanh_nghiệp cam_kết sản_xuất cung_cấp thị_trường sản_phẩm chất_lượng cao phù_hợp tiêu_chuẩn chất_lượng đúng quy_định pháp_luật đáp_ứng yêu_cầu thị_trường
18,gần 100 doanh_nghiệp còn ký_kết_hợp_tác vingroup nhằm tăng_cường hiện_diện thương_hiệu trong hệ_sinh_thái hàng_hóa dịch_vụ tập_đoàn thương_hiệu vincom_retail vinds vinpro … doanh_nghiệp ký_kết_hợp_tác vingroup nhằm thúc_đẩy nâng cao hiệu_quả sản_xuất
19,doanh_nghiệp nhu_cầu vingroup hỗ_trợ về công_nghệ quản_trị hệ_thống kiểm_soát chất_lượng công_tác marketing bán hàng
20,đặc_biệt thông_qua liên_danh liên_kết thương_hiệu vineco hàng thực_phẩm hoặc vinmart hàng_tiêu_dùng một_số doanh_nghiệp vingroup nhận giúp kiểm_soát chất_lượng bao_tiêu sản_phẩm
