idx, sentence
0,vụ tai_nạn xảy sáng hôm_nay ngày 2/6 đoạn đường nguyễn_văn_linh hướng quốc_lộ 1 đi khu chế_xuất tân_thuận quận 7
1,trong dừng chờ đèn_đỏ bentley bất_ngờ container tông thẳng phía khiến xế hộp hất văng hàng chục mét
2,biết xe sang bentley mang biển kiểm_soát 51a – 50308
3,may_mắn ai thương_vong trong vụ tai_nạn
4,tuy_nhiên cú tông mạnh khiến bentley nát nguyên phần đuôi phần đầu container hư_hỏng nặng
5,hiện_tại nguyên_nhân vụ tai_nạn cơ_quan_chức_năng làm rõ
6,biết siêu xe tai_nạn dòng bentley continental_flying_spur thế_hệ 2014
7,xe sử_dụng động_cơ 6 lít công_suất tối_đa 616 mã_lực mômen xoắn cực_đại 800 nm
8,sức_mạnh động_cơ truyền xuống bánh_xe thông_qua hộp_số tự_động 8 cấp
9,nhờ bentley_continental_flying_spur mất 46 giây tăng_tốc 0100 km / h đạt vận_tốc tối_đa 320 km / h
