idx, sentence
0,chiều 295 nguồn tin công_an huyện quế_phong nghệ_an biết cử lực_lượng giám_sát nghi can vi_văn_thắng 23 tuổi ngụ bản cỏ_nong xã mường_nọc huyện quế_phong điều_trị bệnh_viện nghi can thắng tự_sát
1,thắng xác_định nghi can giết_hại bà vi_thị_thu_loan 63 tuổi đâm trọng_thương ông sầm_văn_dần 61 tuổi chồng bà loan trú bản thắng đêm 285
2,ông lê trường_sơn trưởng công_an xã mường_nọc biết trưa 285 ông dần thắng đi bắt nhộng hai về nhà ông dần uống rượu ngủ
3,đến khoảng 20 g tối 285 thắng tỉnh dậy dùng dao giết bà loan cướp tài_sản
4,ông dần phát_hiện thắng đâm nhát khiến ông dần gục xuống đất
5,gây_án xong thắng bỏ trốn khỏi hiện_trường nghĩ ông dần chết
6,nghe tiếng kêu cứu ông dần người dân lực_lượng công_an xã mường_nọc công_an huyện quế_phong nhanh_chóng có_mặt khám_nghiệm hiện_trường xác_định vụ_án giết người cướp tài_sản
7,khoảng 8 g sáng 295 nhận tin quần_chúng nhân_dân đối_tượng thắng ẩn_nấp xã tiền_phong lực_lượng công_an nhanh_chóng triển_khai kế_hoạch vây_bắt
8,đến công_an phát_hiện nghi can thắng trốn trong nhà_vệ_sinh tay dùng dao tự đâm cổ mình
9,lực_lượng công_an khẩn_trương đưa thắng đi cấp_cứu bệnh_viên đa_khoa huyện quế_phong
10,vết_thương khá nặng nghi thủng thực_quản đến khoảng 11 g trưa 295 thắng chuyển bệnh_viện tuyến chữa_trị
