idx, sentence
0,cơ_quan công_an huyện quế_phong nghệ_an cuộc điều_tra vụ giết người cướp tài_sản xảy địa_bàn bản cỏ_nong xã mường_noọc huyện quế_phong nghi can vụ_án vi_văn_thắng sn 1993 trú bản cỏ_nong xã mường_noọc trốn khỏi địa_phương
1,dấu_vết cơ_quan điều_tra phát_hiện thắng lẩn trốn nhà chị_gái ở xã tiền_phong huyện quế_phong
2,lực_lượng công_an bao_vây kêu_gọi nghi can đầu_thú hưởng khoan_hồng pháp_luật
3,tuy_nhiên nghi can thắng trốn trong nhà_vệ_sinh dùng dao cứa_cổ tự_sát
4,may_mắn lực_lượng chức_năng kịp_thời phát_hiện đưa thắng đi bệnh_viện cấp_cứu
5,hiện nghi can thắng cấp_cứu bv đa_khoa huyện quế_phong trong giám_sát chặt_chẽ chiến_sĩ công_an
6,thắng nghiện lâu thường đi trộm_cắp tài_sản người_dân địa_bàn ông lương trường_sơn biết
7,vào_khoảng 21 h ngày 28/5 người dân bản nghe tiếng hét kinh_hoàng gia_đình ông sầm_văn_dần sn 1955 bà vi_thị_loan sn 1953 trú bản cỏ_noong xã mường_noọc huyện quế_phong nghệ_an
8,ngay_lập_tức mọi người chạy đến thấy ông dần vết dao đâm ở cổ bụng ngực lê_lết đến nhà anh vi_văn_xan ở bản cỏ_nong xã mường_noọc cách khoảng 200 m báo tin ở trong nhà bà loan giết chết
9,mọi người chạy đến nhà vợ_chồng ông dần phát_hiện bà loan tử_vong đôi bông_tai bằng vàng tai bà loan kẻ cướp lột lấy
10,riêng ông dần đưa đến bệnh_viện đa_khoa huyện quế_phong cấp_cứu
11,tuy_nhiên tình_trạng nguy_kịch nạn_nhân chuyển đi bệnh_viện hữu_nghị đa_khoa tỉnh nghệ_an trong đêm
