idx, sentence
0,sáng 29/5 ông lương trường_sơn trưởng công_an xã mường_noọc huyện quế_phong tỉnh nghệ_an xác_nhận địa_bàn xã xảy vụ án_mạng gia_đình ông sầm_văn_dần sn 1955 bà vi_thị_loan sn 1953 trú bản cỏ_noong xã mường_noọc quế_phong
1,ông sơn biết khoảng 21 h đêm 28/5 ban_công_an xã nhận tin báo người dân về vụ án_mạng
2,ngay_lập_tức chúng_tôi có_mặt hiện_trường phát_hiện bà loan chết
3,còn ông dần may_mắn thoát chết lê_lết đến hàng_xóm cách khoảng 200 m báo tin vợ ông đối_tượng thắng tức vi_văn_thắng sn 1993 trú bản giết chết
4,chúng_tôi bảo_vệ hiện_trường pháp_y công_an tỉnh công_an huyện quế_phong khám_nghiệm hiện_trường điều_tra nguyên_nhân ”
5,ông lương trường_sơn dẫn thông_tin ông dần biết khoảng 17 h chiều 28/5 đối_tượng vi_văn_thắng đến nhà vợ_chồng ông uống rượu
6,ông dần thắng uống rượu khá hai người lăn nằm ngủ sàn nhà
7,trong ông dần nằm ngủ thắng tỉnh_giấc thực_hiện hành_vi giết bà loan cướp tài_sản
8,phát_hiện thắng giết bà loan ông dần lao can_thiệp thắng dùng dao chém cổ chém sườn đâm_thủng phổi vết_thương khác cơ_thể khiến ông dần bị_thương nặng
9,hiện ông dần đưa xuống bệnh_viện đa_khoa nghệ_an cấp_cứu
10,hiện_trường đôi bông_tai bằng vàng bà loan túi đựng tiền cướp
11,“ hàng_ngày bà loan đi rừng hái_củi bán kiếm tiền qua_ngày
12,cách nay một tuần bà loan làm vía phong_tục địa_phương chắc khoảng 1 triệu đồng
13,thắng biết gây án_mạng cướp đối_với bà loan
14,thắng một con_nghiện lâu thường hay đi ăn_cắp ăn_trộm người_dân địa_bàn
15,hiện nghi phạm bỏ trốn khỏi địa_bàn ” ông lương trường_sơn biết thêm
