idx, sentence
0,karius đồng_ý bản hợp_đồng thời_hạn 5 năm câu_lạc_bộ chơi ở premier_league có_mặt thủ_môn trẻ gây sức_ép mạnh_mẽ lựa_chọn số_một hiện_tại ở anfield_simon_mignolet
1,thủ_môn 22 tuổi đến liverpool trao áo số 1 trong thủ_môn hay mắc_lỗi mignolet hiện đeo áo số 22
2,karius tập_luyện học_viện trẻ manchester_city trong hai năm trở về đức năm 2011 khoác áo câu_lạc_bộ mainz 05 bundesliga
3,karius động_lực cần_thiết thủ_môn 16 lần khoác áo tuyển bỉ_mignolet người gần luôn chắc suất liverpool kể đến anfield ba năm dù phong_độ thiếu thuyết_phục
4,mùa giải 2015 2016 karius sân 34 trận ở bundesliga giữ sạch lưới 9 trận giúp mainz đứng thứ 6 bảng xếp_hạng
5,anh quyết_định gia_nhập liverpool nói_chuyện huấn_luyện_viên klopp
6,thật vinh_dự chơi một câu_lạc_bộ thế_này
7,tôi biết về liverpool thường_xuyên xem họ thi_đấu truyền_hình
8,tôi hiểu tất_cả về lịch_sử đội_hình đội bóng
9,tôi nói_chuyện klopp tôi thuyết_phục karius phát_biểu website liverpool
10,karius hợp_đồng thứ ba hlv klopp kể ông tiếp_quản liverpool tháng 102015 trung_vệ joel_matip schalke 04 tiền_vệ marko_grujic red_star_belgrade
