idx, sentence
0,liverpool hoàn_tất bản hợp_đồng trị_giá 47 triệu bảng thủ_môn loris_karius người đức
1,anh đến clb mainz gắn_bó sân anfield trong 5 năm
2,karius khoác áo số 1 liverpool mùa tới
3,thủ_thành 22 tuổi tỏ hạnh_phúc chuyển đến chơi the_kop
4,karius biết “ cảm_giác tốt một vinh_dự khoác áo liverpool
5,clb lịch_sử đặc_biệt cđv tuyệt_vời
6,vì_vậy tôi muốn chơi ở anfield
7,tôi biết về clb phương_tiện truyền_thông
8,lịch_sử đội bóng tất_cả mọi người biết đến ”
9,“ thứ trong đầu tôi nghĩ về clb
10,tôi nói_chuyện hlv juergen_klopp cảm_thấy tuyệt_vời
11,ông chia_sẻ tôi về tương_lai làm clb cầu_thủ
12,tôi thuyết_phục quyết_định khoác áo liverpool ”
13,karius đào_tạo ở man_city trong năm 2009 2011 chuyển tới mainz
14,trong mùa giải karius giữ sạch lưới 9 trận ở bundesliga góp công lớn thành_tích đứng thứ 6 mainz
15,ở sự_nghiệp quốc_tế karius thi_đấu đội u21_đức
