idx, sentence
0,chiều 315 đại_tá nguyễn_bá_đoàn trưởng công_an tp cam_ranh khánh_hòa biết phối_hợp lực_lượng công_an truy_tìm thủ_phạm gây ba vụ chặn taxi cướp tài_sản khách xảy trong vòng 25 phút đại_lộ nguyễn_tất_thành_đoạn phường cam_nghĩa tp cam_ranh gần sân_bay cam_ranh
1,thông_tin ban_đầu khoảng 1 giờ 30 ngày 285 đoạn đường anh võ_minh_huy sinh năm 1985 quê phú_yên lái_xe taxi hãng asia chở hai người khách nam nha_trang sân_bay cam_ranh
2,đến đoạn đường một đối_tượng dựng xe_máy hiệu wave đèn biển số còn bộ áo còn dàn sườn bánh_xe chắn_ngang đường vẫy xe dừng
3,đối_tượng dùng bình_sơn xịt kính chắn gió phía dùng đá đập bể_kính cánh cửa bên tài
4,hắn đe_dọa yêu_cầu hai người khách ngồi phía đưa tiền
5,anh huy điều_khiển xe lùi chạy lách đối_tượng sân_bay cam_ranh
6,đối_tượng đuổi đến đầu đường sân_bay quay đầu
7,khoảng 15 phút anh lê_minh_quý sinh năm 1973 ngụ số 7 đường nguyễn_thị_minh_khai phường lộc_thọ nha_trang lái xe taxi hãng sun chở hai vợ_chồng một trẻ_em nha_trang sân_bay cam_ranh
8,đến đoạn đường gặp một thanh_niên dựng xe_máy giữa đường xông hành_động tương_tự vụ cướp
9,anh quý điều_khiển xe lùi chạy lách đối_tượng sân_bay cam_ranh
10,đối_tượng đuổi đến đầu đường sân_bay quay đầu
11,đến 1 g55 phút ngày anh huỳnh_anh_vũ sinh năm 1979 ngụ số 105 đường 2/4 phường vạn_thắng nha_trang lái xe taxi hãng mai_linh chở hai người khách nam nha_trang sân_bay cam_ranh
12,đến đoạn đường hai đối_tượng chạy hai xe_máy ngược chiều chặn đầu xe
13,anh_vũ giảm tốc_độ chạy lách
14,hai đối_tượng quay đầu xe đuổi
15,một kẻ chặn đầu xe dùng gạch đập bể cửa_kính kẻ còn đứng đuôi xe dùng gạch lót nền đường đập bể_kính xe
16,chúng đe_dọa hai người khách đưa hết tài_sản trong người
17,hoảng_sợ hành_động hung_hãn hai tên cướp một người khách đưa một ví bên trong hơn hai triệu đồng giấy_tờ tùy_thân
18,hai tên cướp tẩu_thoát về hướng tp nha_trang
