idx, sentence
0,công_văn số 2427 / bgdđtkhtc về hướng_dẫn định_mức chi lệ_phí dự thi dự_tuyển lệ_phí tuyển_sinh kinh_phí hỗ_trợ nsnn kỳ thi thpt quốc_gia năm 2016 nguồn ngân_sách nhà_nước trung_ương hỗ_trợ căn_cứ số_lượng thí_sinh đăng_ký dự thi cụm thi tổ_chức thí_sinh dự thi xét công_nhận tốt_nghiệp thpt xét tuyển trường đại_học cao_đẳng trường đại_học chủ_trì gọi_là cụm thi đại_học
1,mức hỗ_trợ 25000 đồng / môn thi x bình_quân 5 môn thi 125000 đồng / thí_sinh
2,ngoài_ra ngân_sách trung_ương hỗ_trợ tiền công_tác_phí cán_bộ giảng_viên học_viên về tỉnh tổ_chức thi cụm thi đại_học điều_động bộ_gdđt
3,nguồn thu phí dự thi dự_tuyển 35000 đồng / môn trích bộ_gdđt sở_gdđt quy_định thông_tư liên_tịch số 40/2015 / ttltbtcbgdđt ngày 27 tháng 3 năm 2015 bộ tài_chính bộ_gdđt quy_định mức thu chế_độ thu nộp quản_lý sử_dụng phí dự thi dự_tuyển chuyển về cụm thi đại_học tổ_chức kỳ thi
4,nguồn ngân_sách địa_phương chi_trả học_sinh dự thi xét công_nhận tốt_nghiệp thpt năm 2016 tham_gia dự thi cụm thi đại_học
5,mức kinh_phí ngân_sách địa_phương chi_trả 60000 đồng / môn thi / thí_sinh
6,thí_sinh lưu_ý năm 2016 thu lệ_phí phúc_khảo đối_với thí_sinh dự thi kỳ thi thpt quốc_gia
7,công_văn số 2426 / bgdđtkhtc mức trích nộp phí dự thi thực_hiện điểm a khoản 1 4 thông_tư liên_tịch số 40/2016 / ttltbtcbgdđt ngày 27/3/2016 bộ tài_chính bộ_gdđt
8,cụ_thể trích nộp về bộ_gdđt cục khảo_thí kiểm_định chất_lượng giáo_dục 8000 đồng / hồ_sơ sở gdđt cục nhà_trường bộ_quốc_phòng giữ 8000 đồng / hồ_sơ phần phí dự thi còn chuyển trường đại_học chủ_trì cụm thi bàn_giao hồ_sơ đăng_ký dự thi
9,ngoài_ra kinh_phí tổ_chức kỳ thi thpt quốc_gia năm 2016 ghi cụ_thể
10,ngân_sách địa_phương đảm_bảo tổ_chức cụm thi dành thí_sinh dự thi xét công_nhận tốt_nghiệp thpt năm 2016 sở giáo_dục đào_tạo chủ_trì
11,trường_hợp sở_gdđt tổ_chức thi riêng học_sinh ghép chung cụm thi đại_học địa_phương trách_nhiệm thanh_toán chi_phí tổ_chức thi cơ_sở giáo_dục đại_học giao chủ_trì cụm thi số_lượng thí_sinh dự thi mức thanh_toán 1 thí_sinh tương_đương mức thu lệ_phí mức kinh_phí ngân_sách nhà_nước hỗ_trợ bình_quân 1 thí_sinh tham_dự kỳ thi cụm thi đại_học 60000 đồng / thí_sinh / môn thi
12,mức chi công_tác tổ_chức kỳ thi cụm thi tốt_nghiệp vận_dụng mức chi quy_định thông_tư liên_tịch số 66/2012 / ttltbtcbgdđt ngày 26/4/2012 liên_bộ tài_chính bộ gdđt hướng_dẫn nội_dung mức chi công_tác quản_lý_tài_chính thực_hiện xây_dựng ngân_hàng câu trắc_nghiệm tổ_chức kỳ thi phổ_thông chuẩn_bị tham_dự kỳ thi olympic quốc_tế khu_vực
13,riêng đối_với mức chi chấm_thi thực_hiện định_mức bài thi tự luận mức chi tối_đa 18000 đồng / bài bài_thi trắc_nghiệm mức chi tối_đa 4000 đồng / bài bao_gồm máy_móc thiết_bị chấm_thi trắc_nghiệm
14,ngân_sách địa_phương chịu trách_nhiệm chi_trả chế_độ bao_gồm công_tác_phí quy_định thông_tư số 97/2010 / ttbtc ngày 06/07/2010 bộ tài_chính quy_định chế_độ công_tác_phí chế_độ chi tổ_chức cuộc hội_nghị đối_với cơ_quan nhà_nước đơn_vị sự_nghiệp công_lập giáo_viên cơ_sở đại_học điều_động tham_gia phối_hợp tổ_chức cụm thi tốt_nghiệp quyết_định số 770 / qđbgdđt ngày 15/3/2016 bộ_gdđt
15,trường_hợp sở_gdđt điều_động cán_bộ giáo_viên tham_gia hỗ_trợ công_tác tổ_chức thi kể_cả cử cán_bộ giáo_viên đến chấm_thi cụm thi đại_học chủ_trì địa_phương đảm_bảo chi_trả chế_độ công_tác_phí giáo_viên chế_độ công_tác_phí hiện_hành nhà_nước
