idx, sentence
0,nhân_dịp ta một hành_trình khám_phá nét đặc_trưng về văn_hóa nghệ_thuật thời_trang âm_nhạc ẩm_thực đất_nước hình ủng
1,hòa_quyện nghệ_sĩ trẻ ý việt_nam trong sự_kiện chắc_chắn giới_thiệu phần_nào âm_sắc riêng hai nền văn_hóa đông_tây một cuộc gặp_gỡ đầy thú_vị phát_triển bản_sắc đất_nước
2,đại_sứ_quán italy việt_nam bà cecilia_piccioni chia_sẻ ước_mơ tôi muốn biến góc_phố lê_phụng_hiểu thành một góc_phố italy thành hiện_thực
3,chúng_tôi cơ_hội giới_thiệu hơn về đất_nước con_người ý đến bạn ”
4,ngoài_ra đến sự_kiện vị khách cơ_hội thưởng_thức món ăn truyền_thống nổi_tiếng thiết_kế italy sản_xuất việt_nam tác_phẩm nhiếp_ảnh mang tính biểu_tượng đất_nước xinh_đẹp nằm bờ biển địa_trung_hải
5,chặng đường 70 năm thay_đổi phát_triển nước ý coi một trong biểu_tượng thời_trang thế_giới
6,mối quan_hệ hợp_tác hỗ_trợ sẻ chia lĩnh_vực giữa hai dân_tộc bồi_đắp năm chiến_tranh
7,đặc_biệt trong lĩnh_vực thời_trang ngày_càng thúc_đẩy mạnh_mẽ hơn
8,ra_đời hội_đồng_thời_trang ý việt cách 3 năm bảo_tàng museo di_roma mang kết_quả tốt_đẹp
9,nhân_dịp trong bộ sưu_tập thời_trang mình nhà thiết_kế hàng_đầu việt_nam minh_hạnh xuân_hảo quan_huy lấy ý_tưởng con tem nước ý thể_hiện nét đẹp tiêu_biểu phát_triển trong 7 thập_niên đất_nước mệnh_danh nôi thời_trang thế_giới
10,nhà thiết_kế minh_hạnh biết “ bên_cạnh người_mẫu chuyên_nghiệp hiện_diện tham_gia trình_diễn chính người italy sinh_sống làm_việc việt_nam đặc_biệt xuất_hiện em nhỏ italy mang một tinh_thần italy tự_nhiên gần_gũi nhất ”
