idx, sentence
0,ngày 21/3 ý_kiến xây_dựng luật_báo_chí sửa_đổi đại_biểu hà_minh_huệ tỉnh bình_thuận bổ_sung một_số quy_định 25 về nghĩa_vụ phóng_viên nhà_báo sử_dụng mạng xã_hội tuyên_truyền trái chính_sách thông_tin cơ_quan báo_chí
1,lý_do ông hà_minh_huệ đề_xuất nội_dung hiện_nay tình_trạng sử_dụng mạng xã_hội tuyên_truyền trong nhà_báo sử_dụng mạng xã_hội đăng thông_tin khác thông_tin chính_thống chính cơ_quan báo_chí
2,ông huệ cơ_quan báo_chí nước_ngoài cấm nó liên_quan đến đạo_đức nghề_nghiệp
3,“ anh không_thể hai mặt anh nói ở cơ_quan chính_thống thế đưa mạng xã_hội thông_tin khác
4,tôi cấm luôn sử_dụng mạng xã_hội tuyên_truyền trái chính_sách thông_tin nhà_nước hay cơ_quan báo_chí ” ông hà_minh_huệ nói
5,tình_trạng tờ báo thu_hẹp thị_phần cắt_giảm nhân_lực loay_hoay tìm lối cạnh_tranh gay_gắt mạng xã_hội đại_biểu đoàn nguyễn_thùy_trang tp hồ_chí_minh nhấn_mạnh cơ_quan báo_chí gặp khó_khăn về vấn_đề “ thông_tin tài_chính ”
6,do_vậy sửa luật báo_chí lần đặt trong bối_cảnh “ báo_chí mạng xã_hội cạnh trang ” nhà_nước chính_sách “ khơi luồng mở_cửa ” báo_chí phát_triển
7,đại_biểu trang đề_nghị nhà_nước chính_sách phù_hợp tạo điều_kiện báo_chí phát_triển “ bằng bao_cấp bằng cơ_chế mở ” giúp báo_chí tự_chủ năng_động hơn trong bối_cảnh mới
8,chẳng_hạn bằng hình_thức tạo nguồn thu cơ_quan báo_chí cho_phép báo_chí đăng thông_tin môi_trường youtube hoặc phép phối_hợp cơ_quan báo_chí nước_ngoài trong quảng_cáo phát_hành
9,đề_cập đến vấn_đề đại_biểu nguyễn_thị_kim_thúy tp đà_nẵng rõ trong số hàng nghìn tờ báo ấn_phẩm hiện_nay đại_đa_số cơ_quan báo_chí “ sống nhờ ” bầu sữa bao_cấp
10,giảm gánh nặng ngân_sách tạo sức_bật cơ_quan báo_chí đại_biểu nguyễn_thị_kim_thúy phân_biệt cơ_quan báo_chí làm 3 loại gồm một cơ_quan báo_chí thuộc cơ_quan đảng quốc_hội chính_phủ đảm_bảo kinh_phí hoạt_động thường_xuyên hai cơ_quan báo_chí sự_nghiệp thu tự cân_đối thu_chi ba cơ_quan báo_chí hoạt_động loại_hình doanh_nghiệp kinh_doanh điều_kiện thực_hiện nghĩa_vụ tài_chính nhà_nước một_số doanh_nghiệp hoạt_động trong lĩnh_vực văn_hoá
11,“ cơ ở chính_phủ ban_hành nghị_định về lộ_trình sắp_xếp cơ_quan báo_chí phù_hợp điều_kiện thực_tế tình_hình phát_triển ” đại_biểu thúy nói
12,trình_bày báo_cáo giải_trình tiếp_thu chỉnh_lý dự_thảo luật báo_chí sửa_đổi về vấn_đề loại_hình hoạt_động cơ_quan báo_chí chủ_nhiệm ủy_ban văn_hóa giáo_dục thanh_thiếu_niên nhi_đồng quốc_hội đào_trọng_thi hay ý_kiến đề_nghị bổ_sung quy_định cho_phép cơ_quan báo_chí hoạt_động mô_hình doanh_nghiệp
13,tuy_nhiên ủy_ban thường_vụ_quốc_hội nhận thấy luật_doanh_nghiệp năm 2014 doanh_nghiệp tổ_chức đăng_ký thành_lập quy_định pháp_luật nhằm mục_đích kinh_doanh khoản 7 4 trong cơ_quan báo_chí doanh_nghiệp hoạt_động nhằm mục_đích kinh_doanh
14,hơn_nữa cơ_chế thành_lập quản_lý doanh_nghiệp quy_định luật_doanh_nghiệp điểm khác cơ_bản cơ_chế thành_lập quản_lý cơ_quan báo_chí
15,như_vậy quy_định cơ_quan báo_chí hoạt_động loại_hình doanh_nghiệp phù_hợp
