idx, sentence
0,thực_tế nhà_báo viết bài ký tên thật mình viết kiểu khác đưa thông_tin mạng xã_hội đưa kiểu khác
1,trái lương_tâm đạo_đức người làm báo
2,quan_điểm phó chủ_tịch thường_trực hội nhà_báo việt_nam hồ_quang_lợi nhấn_mạnh đề_cập đến vấn_đề đạo_đức nhà_báo cuộc họp_báo triển_khai học_tập quán_triệt luật_báo_chí 2016 góp ý_kiến xây_dựng quy_định đạo_đức người làm báo diễn chiều 23/5
3,cấm pv đưa tin mạng xã_hội
4,cuộc họp_báo pv đưa băn_khoăn về một_số cơ_quan báo_chí đưa quy_định nội_bộ hạn_chế pv chia_sẻ quan_điểm cá_nhân mạng xã_hội trái hiến_pháp hay ông nguyễn_văn_hiếu trưởng_phòng báo_chí cục báo_chí bộ_tttt giải_thích quy_định hiến_pháp cấm hay hạn_chế quyền tự_do ngôn_luận công_dân vi_phạm
5,tuy_nhiên hiện_nay thế_giới cơ_quan báo_chí quy_định riêng nhà_báo xác_định làm trong cơ_quan báo_chí tức_là đồng_ý thỏa_thuận ở cơ_quan ấy nhau thực_hiện
6,“ hiến_pháp cấm cản_trở quyền tự_do ngôn_luận cản_trở tức_là một bên bên kia hoạt_động còn thực_hiện một quy_định thỏa_thuận vi_phạm ” ông hiếu phân_tích
7,liên_quan đến trách_nhiệm cung_cấp thông_tin báo_chí pv chia_sẻ hiện_nay báo_chí tác_nghiệp khó_khăn
8,“ luật quy_định báo_chí đưa tin đồng_ý nhân_vật vi_phạm cơ_quan nhà_nước từ_chối trả_lời báo_chí phạm_luật
9,chính_phủ bộ ngành luôn nói hợp_tác báo_chí bộ ngành ko hợp_tác thậm_chí quay lưng dư_luận
10,làm_sao báo_chí tác_nghiệp đúng luật đúng đạo_đức ” một pv báo tuổi_trẻ đặt câu hỏi
11,trả_lời thắc_mắc ông hiếu phân_định rõ_ràng lúc_nào cơ_quan quản_lý cá_nhân thẩm_quyền nghĩa_vụ cung_cấp thông_tin báo_chí “ trong một vụ_việc cơ_quan nghĩa_vụ cung_cấp thông_tin trả_lời báo_chí họ cung_cấp báo_chí quyền phản_ánh họ sai họ chịu trách_nhiệm
12,còn họ nghĩa_vụ chúng_ta không_thể nói họ cung_cấp thông_tin ”
13,thứ_trưởng bộ tttt phạm_hồng_hải nhấn_mạnh thêm nghĩa_vụ cơ_quan nhà_nước trách_nhiệm cung_cấp còn thứ nghĩa_vụ căn_cứ hợp_tác giữa hai bên
14,“ riêng cung_cấp thông_tin báo_chí chính_phủ tới hướng_dẫn yêu_cầu rõ nội_dung cung_cấp người nào thẩm_quyền cung_cấp thông_tin liên_quan nhằm tạo điều_kiện tốt hơn báo_chí trong vụ_việc thời_sự ” ông hải biết
15,ai bảo_vệ nhà_báo
16,nhấn_mạnh quan_điểm đạo_đức người làm báo vấn_đề cốt_lõi tính sống_còn hoạt_động báo_chí ông hồ_quang_lợi nghề báo mang một tính_chất đặc_biệt hơn chi_phối dư_luận xã_hội tôn_trọng vấn_đề đạo_đức gây tác_hại lớn
17,hiện_nay một_số nhà_báo viết bài báo ký_tên công_khai viết khác đưa mạng xã_hội đưa ý_kiến trái_ngược hoàn_toàn thế “ ổn ”
18,dù dùng tên thật nhà_báo đưa tin “ hai mặt ” trái lương_tâm đạo_đức
19,trả_lời câu_hỏi báo giao_thông về thực_tế trường_hợp nhà_báo hành_hung tác_nghiệp ít vụ làm rõ_ràng trong hội nhà_báo động_thái mạnh_mẽ hơn bảo_vệ nhà_báo ngoài công_văn đề_nghị cơ_quan_chức_năng vào_cuộc làm rõ trưởng_phòng báo_chí nguyễn_văn_hiếu thừa_nhận hàng năm xảy một_số vụ nhà_báo hành_hung
20,tuy_nhiên ông hiếu “ vụ lượng hội_viên lớn ”
