idx, sentence
0,ông hồ_quang_lợi phó chủ_tịch thường_trực hội nhà_báo việt_nam nhấn_mạnh cuộc họp_báo hội nhà_báo việt_nam tổ_chức chiều_qua 23/5 về triển_khai học_tập quán_triệt luật_báo_chí 2016 góp ý_kiến xây_dựng quy_định đạo_đức người làm báo việt_nam
1,đề_cao trách_nhiệm xã_hội người làm báo đợt sinh_hoạt gồm 2 nội_dung quan_trọng tổ_chức người làm báo hội_viên học_tập quán_triệt sâu_sắc_luật báo_chí 2016 điểm mới điểm nhấn luật_báo_chí 1999 phát_động cơ_quan báo_chí hội_viên nhà_báo cấp ngành tầng_lớp nhân_dân góp ý_kiến tham_gia sửa_đổi xây_dựng quy_định đạo_đức người làm báo việt_nam phù_hợp luật_báo_chí 2016 luật_pháp hiện_hành
2,thời_gian tổ_chức triển_khai quán_triệt luật_báo_chí 2016 lấy ý_kiến tham_gia sửa_đổi quy_định đạo_đức nghề_nghiệp người làm báo việt_nam diễn trong 5 tháng bắt_đầu tháng 5 đến hết tháng 9/2016
3,đợt sinh_hoạt chính_trị sâu_rộng trong toàn hội nhằm phát_huy vai_trò trách_nhiệm cấp hội nhà_báo việt_nam trong triển_khai thực_hiện hiến_pháp năm 2016 luật_báo_chí 2016 đặc_biệt đề_cao vai_trò trách_nhiệm xã_hội nghĩa_vụ công_dân người làm báo việt_nam
4,hoạt_động thiết_thực chào_mừng kỷ_niệm 91 năm ngày báo_chí cách_mạng việt_nam 21/6/1925 21/6/2016
5,luật báo_chí năm 2016 hiệu_lực thi_hành 1/1/2017 6 chương 61 xây_dựng cơ_sở sửa_đổi bổ_sung luật_báo_chí 1999 trong 32 mới 29 sửa_đổi bổ_sung
6,luật tập_trung 9 nội_dung quy_định về quyền tự_do báo_chí quyền tự_do ngôn_luận báo_chí công_dân về đối_tượng thành_lập cơ_quan báo_chí quy_định cụ_thể về trách_nhiệm cung_cấp thông_tin quyền từ_chối cung_cấp thông_tin báo_chí cơ_quan tổ_chức người trách_nhiệm luật_hóa quy_định bắt_buộc về đạo_đức người làm báo quy_định về hoạt_động kinh_doanh dịch_vụ cơ_quan báo_chí quy_định về hành_vi cấm trong hoạt_động báo_chí bổ_sung một_số quy_định về cải_chính xử_lý vi_phạm pháp_điển hóa quy_định nghị_định chính_phủ đồng_thời bổ_sung một_số quy_định mới điều_chỉnh hoạt_động báo_chí
7,thông_tin báo_chí hướng tới giá_trị nhân_văn_hội nhà_báo việt_nam cho_biết 11 năm thực_hiện nội_dung quy_định đạo_đức nghề_nghiệp người làm báo việt_nam còn phù_hợp hoạt_động báo_chí luật_báo_chí 2016 nói_riêng quy_định pháp_luật hiện_hành nói_chung vì_vậy điều_chỉnh bổ_sung
8,ông hồ_quang_lợi khẳng_định đạo_đức “ vần đề cốt_lõi nền_tảng sống_còn người làm báo ” người làm báo báo_chí tác_động xã_hội lớn
9,vì_vậy người làm báo giữ đạo_đức nghề_nghiệp
10,bảo_đảm thông_tin nhân_dân cần_thiết hướng tới giá_trị nhân_văn
11,ai vi_phạm đạo_đức nghề_nghiệp cấp thẻ cấp thẻ vi_phạm đạo_đức nghề_nghiệp tước thẻ
12,quy_định báo_chí nhiệm_vụ đưa tin cơ_quan trách_nhiệm thông_tin đầy_đủ báo_chí
13,ghi_nhận phản_ánh nhà_báo về khó_khăn trong tác_nghiệp trao_đổi bộ ngành nhận hợp_tác thứ_trưởng bộ thông_tin truyền_thông phạm_hồng_hải nhấn_mạnh làm rõ hai trường_hợp thông_tin thuộc nghĩa_vụ trả_lời báo_chí thuộc nghĩa_vụ trả_lời báo_chí
14,quy_định thông_tin cơ_quan_chức_năng nghĩa_vụ trả_lời báo_chí thực_hiện vi_phạm
15,trường_hợp quy_định cụ_thể
16,trả_lời vấn_đề trách_nhiệm hội nhà_báo trong bảo_vệ nhà_báo thành_viên nhất_là đối_với nhà_báo phóng_viên tác_nghiệp hành_hung vụ_việc chìm_xuồng ông phan_hữu_minh trưởng_ban kiểm_tra hội nhà_báo việt_nam phóng_viên hành_hung trong quá_trình tác_nghiệp nhiệm_vụ hội “ động_viên thăm_hỏi đề_nghị cơ_quan_chức_năng tích_cực vào_cuộc hội nhà_báo không_thể làm thay cơ_quan_chức_năng ”
