idx, sentence
0,trả_lời về một_số cơ_quan báo_chí quy_định nội_bộ về phát_ngôn nhà_báo mạng xã_hội ông hồ_quang_lợi phó chủ_tịch thường_trực hội nhà_báo việt_nam cho_biết thực_tế một_số nhà_báo viết bài quan_điểm thế mạng xã_hội đưa quan_điểm khác thậm_chí trái_ngược
1,“ một người hai loại ý_kiến về một vấn_đề nào đấy ổn
2,về mặt lương_tâm không_thể hai mặt không_thể hai con_người
3,nhà_báo viết chiến_đấu bảo_vệ một chính_trực không_thể thế thế kia ” ông lợi nhấn_mạnh
4,phó chủ_tịch thường_trực hội nhà_báo việt_nam cơ_quan báo_chí quy_định về nhà_báo tham_gia mạng xã_hội phù_hợp luật kể_cả quy_định mang tính nội_bộ vi_phạm quyền tự_do báo_chí quyền tự_do ngôn_luận công_dân
5,luật báo_chí 2016 tạo nền_tảng cơ_sở pháp_lý quan_trọng
6,ông lợi nhấn_mạnh luật chính chúng_ta “ lẽ sống ” người làm báo nắm tránh sai_sót trong quá_trình tác_nghiệp đòi_hỏi học_tập quán triệt nắm vững điều_luật
7,còn đạo_đức người làm báo việt_nam vấn_đề cốt_lõi sống_còn người làm báo
8,11 năm thực_hiện nội_dung quy_định đạo_đức nghề_nghiệp người làm báo việt_nam còn phù_hợp hoạt_động báo_cáo luật_báo_chí 2016 nói_riêng luật_pháp hiện_hành nói_chung vì_vậy điều_chỉnh bổ_sung
9,ông hồ_quang_lợi lưu_ý người làm báo giữ đạo_đức nghề_nghiệp
10,bảo_đảm thông_tin nhân_dân cần_thiết hướng tới giá_trị nhân_văn
11,ai vi_phạm đạo_đức nghề_nghiệp cấp thẻ nhà_báo cấp thẻ vi_phạm đạo_đức nghề_nghiệp tước thẻ
12,học_tập quán_triệt luật_báo_chí 2016 góp ý_kiến xây_dựng quy_định đạo_đức người làm báo việt_nam đợt sinh_hoạt chính_trị sâu_rộng trong toàn hội nhằm phát_huy vai_trò trách_nhiệm cấp hội nhà_báo việt_nam trong triển_khai thực_hiện hiến_pháp năm 2016 luât báo_chí 2016 đặc_biệt đề_cao vai_trò trách_nhiệm xã_hội nghĩa_vụ công_dân người làm báo việt_nam
13,hoạt_động thiết_thực chào_mừng kỷ_niệm 91 năm ngày báo_chí sách mạng việt_nam 21/6/1925 21/6/2016
14,đợi sinh_hoạt gồm 2 nội_dung quan_trọng tổ_chức người làm báo hội_viên học_tập quán_triệt sâu_sắc_luật báo_chí 2016 điểm mới điểm nhấn luật_báo_chí 1999 phát_động cơ_quan báo_chí hội_viên nhà_báo cấp ngành tầng_lớp nhân_dân góp ý_kiến tham_gia sửa_đổi xây_dựng quy_định đạo_đức người làm báo việt_nam phù_hợp luật_báo_chí 2016 luật_pháp hiện_hành
