idx, sentence
0,sự_việc thương_tâm xảy vào_khoảng 18 h tối 31/5
1,thời_gian ntc 11 tuổi ngụ tphcm đạp xe quanh quảng_trường biển tam_thanh chơi vướng dây_điện một nhà_hàng gần điện giật tử_vong
2,biết đường dây_điện làm bé trai tử_vong nối nhà_hàng ba_cơ thôn hạ_thanh 1 xã tam_thanh tp tam_kỳ quảng_nam hiện nhà_hàng hoạt_động
3,tờ quảng_nam online thông_tin người_nhà nạn_nhân dòng_điện gây chết em c nhà_hàng dùng thắp sáng nhân_viên trông giữ khu_vực nhà_hàng
4,còn tờ người lao_động hay gia_đình nạn_nhân bức_xúc nhà_hàng ba_cơ_chối_bỏ trách_nhiệm mang thi_thể bé trai đến đặt cửa nhà_hàng yêu_cầu trách_nhiệm
5,tối 31/5 quá lo_sợ đầu đại_diện nhà_hàng ba_cơ nói đường_dây_điện họ còn sử_dụng
6,mãi đến khoảng khoảng 0 giờ ngày 1/6 phía điện_lực đưa hóa_đơn tiền điện vừa_mới nộp chứng_minh nhà_hàng dùng điện chủ nhà_hàng mới thừa_nhận trách_nhiệm nguồn dẫn lời chủ_tịch xã tam_thanh nguyễn_thanh_bình
7,tờ người lao_động phía nhà_hàng thừa_nhận sự_việc ngoài ý_muốn đồng_thời gửi lời xin_lỗi hứa bù_đắp mất_mát gia_đình cháu bé
8,báo_giới trong nước thông_tin hiện_trường sự_việc quan_sát khoảng_cách giữa trụ điện cách xa nhau dây_điện trùng xuống
9,do_đó bé c chạm phần dây rò_rỉ điện
10,nhà_hàng dù hoạt_động chuyển sang cách địa_điểm cũ xa đường_dây_điện phụ vụ sinh_hoạt nhân_viên
11,biết bé c gia_đình tp hcm về quê ngoại_nhân_dịp hè
