idx, sentence
0,liên_hợp_quốc ước_tính khoảng 50000 người iraq trong khoảng 20000 trẻ_em mắc_kẹt ở fallujah
1,báo_cáo tổ_chức thấy hàng trăm gia_đình tổ_chức nhà_nước hồi_giáo tự_xưng sử_dụng “ lá_chắn sống ” trung_tâm fallujah
2,đàn_ông bé trai từ_chối chiến_đấu is giết_hại ít kể thường_dân thiệt_mạng trong vụ pháo_kích thành_phố
3,chính_phủ iraq mới_đây kế_hoạch tái chiếm fallujah tay iraq nhà phân_tích cuộc_chiến giành thành_phố hề dễ_dàng
4,“ một trận chiến đầy khó_khăn ” trung_tướng mark_hertling – một chuyên_gia quân_sự nói cnn
5,“ tôi nghĩ mất thời_gian giành thành_phố ” ông hertling nói
6,hàng trăm người trong chủ_yếu phụ_nữ trẻ_em chạy trốn khỏi fallujah hôm 28/5 vừa_qua – quân_đội iraq bắt_đầu tấn_công tay súng is
7,người chạy trốn khỏi thành_phố loạn_lạc kể họ sống trong khổ_sở thiếu lương_thực nước_sạch vật_tư y_tế
8,hôm_qua 31/5 giao_tranh ác_liệt nổ giữa lực_lượng an_ninh iraq tay súng is rìa phía nam thành_phố
9,hiện rõ con_số thiệt_hại hai bên bao_nhiêu song is tuyên_bố nhóm giết_hại ít_nhất 25 binh_sĩ iraq phá_hủy 6 xe quân_đội ngăn lực_lượng an_ninh iraq tiến về phía nam fallujah
10,song thông_tin xác_nhận
11,bước tiếp_theo quân_đội chính_phủ iraq tiến sâu trung_tâm thành_phố phần nguy_hiểm gay_cấn nhất kế_hoạch tái chiếm fallujah
12,giai_đoạn mới nhất kế_hoạch tái chiếm fallujah công_bố hôm 30/5 vừa_qua phát_ngôn_viên quân_đội iraq_yahya_rasoul truyền_hình quốc_gia nước
