idx, sentence
0,cổ_phiếu hãng xe nhật suzuki_motor_corp
1,lao dốc chóng_mặt hãng biết sử_dụng một biện_pháp thiếu chính_xác thử_nghiệm khả_năng tiết_kiệm nhiên_liệu xe hãng sản_xuất
2,“ lời_thú_tội ” suzuki đánh_dấu loang rộng một vụ bê_bối trong ngành ôtô nhật bắt_nguồn mitsubishi
3,tin bloomberg phát_ngôn_viên hidehiro_hirano suzuki nói chủ_tịch hãng ông osamu_suzuki báo_cáo vấn_đề lên_bộ giao_thông nhật_bản trong ngày 18/5
4,giá cổ_phiếu suzuki thời_điểm sụt 15 buổi trưa nay giờ tokyo mức giảm mạnh nhất trong một phiên giao_dịch trong vòng 16 năm
5,1 h30 chiều giờ địa_phương giá cổ_phiếu suzuki giảm 12 đóng cửa phiên
6,suzuki hiện giá_trị vốn_hóa thị_trường khoảng 115 tỷ usd
7,đầu năm đến nay cổ_phiếu công_ty giảm 31_
8,“ ấn_tượng xấu đặc_biệt thị_trường trở_nên đặc_biệt lo_ngại vụ bê_bối ở mitsubishi ” nhà phân_tích koji_endo thuộc công_ty advanced_research_japan nhận_định
9,“ cho_dù suzuki thao_túng dữ_liệu tin xấu ”
10,suzuki nhà_sản_xuất ôtô đầu_tiên thừa_nhận làm sai bộ giao_thông nhật yêu_cầu hãng xe tiến_hành điều_tra nội_bộ kể vụ bê_bối ở mitsubishi đưa ánh_sáng tháng
11,mitsubishi motors “ nói quá ” tới 10 về khả_năng tiết_kiệm nhiên_liệu 4 mẫu xe mini hãng sản_xuất
12,ngoài_ra hãng còn thao_túng dữ_liệu liên_quan đến mẫu xe
13,hiện mitsubishi điều_tra về sử_dụng phương_pháp kiểm_tra thiếu chính_xác đối_với mẫu xe khác sản_xuất năm 1991
14,trong năm tài_khóa kết_thúc tháng 3/2016 sản_lượng toàn_cầu suzuki giảm 3 còn 295 triệu xe
15,suzuki giảm sản_lượng xe sản_xuất nhật 13 tháng liên_tiếp
16,trong tài_khóa vừa_qua sản_lượng xe hãng thị_trường nội_địa giảm 18
17,hãng tin nikkei sáng 18/5 nói giám_đốc điều_hành ceo mitsubishi ông tetsuro_aikawa từ_chức
