idx, sentence
0,vụ bê_bối thứ hai gây chấn_động ngành công_nghiệp ô_tô nhật_bản xảy một tháng mitsubishi_motors thừa_nhận làm sai_lệch kết_quả đo mức tiêu_thụ nhiên_liệu mẫu xe trong năm
1,danh_mục sản_phẩm suzuki tập_trung mẫu xe mini hoặc xe sử_dụng động_cơ dung_tích nhỏ hưởng ưu_đãi thuế ở nhật
2,công_ty biết sử_dụng sai phương_pháp đo mức tiêu_thụ nhiên_liệu liên_quan đến mẫu xe bán ở nước_ngoài
3,suzuki biết công_ty thu_thập_dữ_liệu liên_quan đến bộ_phận lốp xe phanh hộp_số kết_hợp kết_quả đo mức cản gió trong hầm gió số_liệu về mức tiêu_thụ nhiên_liệu xe
4,phương_pháp đúng quy_định chính_phủ nhật_bản kết_quả thu lệch phương_pháp chuẩn
5,hiện suzuki điều_tra về sử_dụng sai phương_pháp thử_nghiệm mẫu xe hãng năm 1991 đến nay
6,chủ_tịch suzuki ông osamu_suzuki hôm 18/5 có_mặt trong buổi họp_báo tổ_chức bộ giao_thông nhật_bản cúi đầu xin_lỗi
7,chính_phủ yêu_cầu tất_cả nhà_sản_xuất ô_tô rà_soát thử_nghiệm mức tiêu_thụ nhiên_liệu xe xảy vụ bê_bối gian_lận mitsubishi
8,hồi đầu tháng nissan_motor_co
9,biết mua 34 cổ_phần mitsubishi giá 22 tỷ usd
10,ceo carlos_ghosn nissan gọi một thoả_thuận đôi bên lợi cổ_phiếu mitsubishi mất_giá hơn 40 nổ vụ bê_bối
