idx, sentence
0,triều tiên_đề_nghị hàn_quốc đối_thoại quân_sự hãng thông_tấn trung_ương triều_tiên kcna ngày 20/5 trích_dẫn một bức thư_ngỏ ủy_ban quốc_phòng nước ndc biết bình nhưỡng hối_thúc seoul ngay_lập_tức chấp_nhận đề_nghị nước về tổ_chức đối_thoại quốc_phòng giữa hai miền triều_tiên
1,“ hàn_quốc đáp đề_nghị chúng_tôi về cuộc đàm_phán chậm_trễ nhằm chấm_dứt tình_trạng thù_địch đối_đầu khôi_phục lòng tin giữa hai miền triều_tiên ” bức thư khẳng_định
2,triều tiên_đề_nghị tổ_chức một cuộc tiếp_xúc cấp chuyên_viên hàn_quốc trong khoảng thời_gian cuối tháng 5 đến đầu tháng 6 tới chuẩn_bị tiến_hành cuộc đàm_phán quân_sự nhằm giảm tình_trạng căng_thẳng bán_đảo triều_tiên
3,bên_cạnh bình nhưỡng kêu_gọi hàn_quốc tham_gia hoạt_động triều_tiên khởi_xướng nhằm thực_hiện biện_pháp “ mạnh_dạn thiết_thực ” hướng tới mục_tiêu đoàn_kết dân_tộc
4,trong bài phát_biểu đại_hội lần thứ 7 đảng lao_động triều_tiên hôm 8/5 ông kim_yongun đề_nghị tổ_chức “ đối_thoại đàm_phán ” giữa quân_đội triều_tiên hàn_quốc hòa_bình thống_nhất bán_đảo triều_tiên
5,nhà lãnh_đạo kim mục_tiêu đề_xuất nhằm giảm tình_trạng căng_thẳng quân_sự giữa hai bên
6,hàn_quốc kiên_quyết cự_tuyệt đáp lời đề_nghị đối_thoại triều_tiên về vấn_đề quân_sự ngày 21/5 bộ_quốc_phòng hàn_quốc lên_tiếng bác_bỏ đồng_thời đề_nghị bình nhưỡng hành_động chân_thành nhằm phi_hạt_nhân hóa tiến_hành bất_kỳ cuộc đàm_phán liên_triều nào
7,“ hàn_quốc duy_trì lập_trường thay_đổi phi_hạt_nhân hóa ưu_tiên hàng_đầu trong cuộc đối_thoại triều_tiên ” bộ quốc_phòng hàn_quốc nhấn_mạnh
8,đầu_tiên hàn_quốc từ_chối lời đề_nghị tổ_chức cuộc gặp_mặt đối_thoại triều_tiên
9,hôm 8/5 hãng tin yonhap hàn_quốc dẫn tuyên_bố bộ thống_nhất nước khẳng_định seoul từ_chối đề_xuất đối_thoại nhà lãnh_đạo triều_tiên kim_jong_un đưa phiên họp diễn đại_hội đảng lần thứ 7 đảng lao_động triều_tiên đề_xuất thiếu chân_thành một mưu_đồ tuyên_truyền triều_tiên
10,“ đề_xuất miền bắc một chiến_dịch tuyên_truyền chân_thành triều_tiên đề_cập đến đối_thoại liên_triều trong tiếp_tục phát_triển vũ_khí hạt_nhân ” tuyên_bố nêu rõ
11,tuyên_bố triều_tiên ngừng hành_động khiêu_khích nhằm hàn_quốc đồng_thời kêu_gọi bình nhưỡng lựa_chọn con đường hướng tới phi hạt_nhân hóa muốn mang hòa_bình tái_lập quan_hệ hữu_nghị bán_đảo triều_tiên
12,liên_quan đến tuyên_bố bộ thống_nhất hàn_quốc rõ “ hàn_quốc cộng_đồng quốc_tế chung quan_điểm triều_tiên công_nhận quốc_gia sở_hữu hạt_nhân ”
13,trong quá_khứ hàn_quốc lần đề_cập tới nối vòng đối_thoại hòa_bình triều_tiên nhằm hướng tới mục_tiêu hòa_giải quan_hệ liên_triều_– vốn xem một ưu_tiên trong nhiệm_kỳ tổng_thống hàn_quốc park_geunhye
14,lần đầu_tiên triều_tiên tỏ ý mong_muốn tiến_hành đối_thoại hàn_quốc
15,tuy_nhiên diễn trong thời_gian thấy điểm gặp_gỡ duy_nhất giữa triều_tiên hàn_quốc mới dừng ở đưa mục_tiêu về tái_hòa_giải quan_hệ liên_triều thực_sự tìm một lối đi chung
16,trong triều_tiên tỏ ý nối vòng đàm_phán vô điều_kiện hàn_quốc nêu điều_kiện yêu_cầu triều_tiên từ_bỏ hoạt_động phát_triển hạt_nhân theo_đuổi
