idx, sentence
0,vụ_việc xảy khoảng 9 giờ 15 sáng nay 36 đường hồ_văn_cống ptương bình_hiệp tpthủ_dầu_một bình_dương
1,thời_điểm bà ntnm
2,40 tuổi chủ một tiệm vàng ở ptương bình_hiệp điều_khiển xe_du_lịch biển số 93h6789 chở 2 con nhỏ đến một quán cà_phê đường nguyễn_chí_thanh ptương bình_hiệp
3,xuống xe bà m quên rút chìa_khóa xe
4,một nam thanh_niên xuất_hiện lấy trộm ô_tô phóng đi
5,rời hiện_trường gần 1 km xe lao quán cà_phê ủi bay bảng_hiệu cổng quán 2 cột_điện đuôi xe văng bên trong quán còn đầu xe quay hướng ngoài
6,bàn_ghế quán cà_phê 1 xe_máy biến_dạng méo_mó
7,may người bị_thương
8,một người dân biết tông xe quán cà_phê nam thanh_niên bước xuống xe biểu_hiện phê ma_túy
9,người mở cửa xe ngồi bên trong đến khoảng 15 phút công_an ptương bình_hiệp đến bắt_giữ thanh_niên
10,trụ_sở công_an nam thanh_niên xác_định lê_trung_hiếu 27 tuổi ngụ ptương bình_hiệp
