idx, sentence
0,9 giờ sáng ngày chị nguyễn_thị_ngọc sn 1979 chủ tiệm vàng kim_hoàng ngụ khu_phố 7 phường tương_bình_hiệp tp thủ_dầu_một điều_khiển xe ôtô loại 5 chỗ hiệu laser biển kiểm_soát 93h6789 chở hai con nhỏ đến quán cà_phê “ ” địa_phương
1,chị ngọc xuống xe đưa con quán bất_ngờ đối_tượng lê_trung_hiếu sn 1989 ngụ khu_phố 5 phường tương_bình_hiệp xe bật chìa_khóa khởi_động máy lấy trộm xe bỏ chạy về hướng tphcm
2,phát_hiện trộm xe chị ngọc tri_hô người dân đuổi
3,chạy khoảng 700 mét đến ngã 3 suối giữa đại_lộ bình_dương phường tương_bình_hiệp hiếu phóng xe tốc_độ nhanh tông xe ba_gác một thanh_niên điều_khiển băng đường
4,cú tông mạnh làm tài_xế xe ba_gác rõ danh_tính bị_thương nặng người dân đưa bệnh_viện gần cấp_cứu
5,tông xe ba_gác hiếu không_thể điều_khiển xe tiếp_tục nhấn ga khiến ôtô lao thêm khoảng 20 mét tông sập trụ điện bên đường lao luôn quán cà_phê nằm ở góc đường làm_hỏng đồ_đạc sập mái_che quán cà_phê
6,may thời_điểm trong quán khách uống cà_phê họ kịp_thời phát_hiện ôtô tông xe ba_gác giữa đường lao về hướng quán cà_phê tất_cả bỏ chạy kịp_thời
7,ôtô tông hỏng chậu kiểng cột sắt vật_dụng một xe_máy hiệu air_blade mới dừng quay đầu ngược ngoài
8,người dân chạy đến thấy hiếu ngồi trong xe
9,tên bị_thương nhờ xe túi khí
10,tuy_nhiên hiếu cố_thủ ngồi trong xe nhún_nhảy hành_động một người “ ngáo đá ”
11,cú tông làm ôtô hư_hỏng nặng phần đầu
12,nhận tin báo công_an phường tương_bình_hiệp cử lực_lượng đến hiện_trường mở_cửa đưa hiếu ngoài chở về trụ_sở công_an phường làm_việc
13,cơ_quan công_an hiếu khai_báo nói_năng lung_tung mặc_dù còng tay đối_tượng vui_cười ngồi gh tay_chân liên_tục lắc
14,một cán_bộ công_an biết hiếu nghiện ma_túy nặng đối_tượng ma_túy địa_phương theo_dõi
15,chị ngọc biết ý_định đưa hai còn quán cà_phê chạy xe về nhà gấp chị tắt máy xe rút chìa_khóa hiếu mở_cửa lấy trộm xe
