idx, sentence
0,nữ tỷ_phú elizabeth_holmes 32 tuổi nổi_tiếng mỹ coi steve_jobs thứ 2 cô khả_năng thay_đổi ngành y_tế cách steve_jobs thay_đổi ngành điện_thoại_di_động
1,đứng đầu danh_sách forbes về phụ_nữ giàu nhất nước mỹ năm 2015 giờ_đây elizabeth_holmes xóa tên khỏi danh_sách thông_tin tài_sản cá_nhân cô thay_đổi 45 tỷ usd thành con_số 0 tròn_trĩnh
2,elizabeth holmes_sinh năm 1984
3,cô bỏ học giữa_chừng ở đại_học stanford thành_lập công_ty theranos chuyên về xét_nghiệm máu năm 2003 mới 19 tuổi
4,elizabeth_holmes huy_động thành_công hàng triệu usd tuyên_bố công_nghệ mình xử_lý nhanh_chóng hàng_loạt xét_nghiệm vài giọt máu
5,năm_ngoái cô xếp vị_trí đầu_tiên bảng xếp_hạng phụ_nữ giàu nhất nước mỹ năm 2015 khối tài_sản ước_tính 45 tỷ usd
6,forbes định_giá công_ty theranos elizabeth_holmes vụ điều_tra cáo_buộc gần công_ty cuộc trò_chuyện giới phân_tích chuyên_gia đầu_tư forbes công_ty đáng_giá 800 triệu usd mặc_dù giá_trị theranos ước_tính tới 9 tỷ usd
7,forbes thông_tin tài_sản elizabeth_holmes định_giá dựa 50 cổ_phần cô công_ty theranos
8,cổ_phiếu theranos giao_dịch đại_chúng bất_kỳ sàn chứng_khoán nào
9,do_đó forbes ước_tính tài_sản mức giá cổ_phần nhà_đầu_tư tư_nhân mua năm 2014 giá_trị công_ty 9 tỷ usd
10,tuy_nhiên theranos bị_cáo_buộc đưa kết_quả xét_nghiệm chính_xác cơ_quan_chức_năng vào_cuộc điều_tra
11,thông_tin mới_đây thấy doanh_thu hàng năm công_ty đến 100 triệu usd khiến forbes quyết_định hạ giá_trị tài_sản ước_tính elizabeth xuống 0 usd xóa tên cô khỏi danh_sách nữ tỷ_phú tự_thân giàu nhất thế_giới danh_sách tỷ_phú khác tạp_chí danh_tiếng
