idx, sentence
0,một hlv nào chê_trách chăm_chỉ tập_luyện thái_độ thi_đấu tích_cực tiền_đạo 31 tuổi
1,bất_chấp chỉ_trích hết_thời ronaldo lầm_lũi tập_luyện tỏa sáng sân đội bóng anh nhất
2,cựu sao mu duy_trì thành_tích ghi_bàn cực_kỳ đáng nể ghi 50 bàn / mùa ở 6 mùa giải liên_tiếp gần
3,một thành_tích messi vái chào dù trẻ tuổi hơn
4,kẻ hướng mũi rìu trích nhằm cr7 câm_lặng anh tràn_trề quyết_tâm chinh_phục đỉnh_cao mới bằng cách cháy hết_mình ở buổi tập
5,quãng thời_gian làm_việc ronaldo ở real mới_đây hlv ancelotti hé lộ chi_tiết thú_vị về cần_mẫn cậu học_trò cũ
6,“ ronaldo hình_mẫu lý_tưởng cầu_thủ trẻ noi
7,cậu ta luôn tập_luyện chăm_chỉ nhất lần quên thời_gian
8,ronaldo luyện_tập ngâm nước_đá tới tận 3 giờ sáng dù irina đợi ở nhà
9,cậu ta quan_tâm đến tiền_bạc luôn khao_khát người xuất_sắc nhất ” ông thầy người italia hào_hứng chia_sẻ
10,còn dẫn_dắt real mối quan_hệ giữa ancelotti ronaldo tốt
11,chính cr7 đứng phản_đối quyết_liệt đội bóng hoàng_gia sa_thải thuyền_trưởng xuất_sắc
12,“ tinh_thần tập_luyện mọi người không_thể đòi_hỏi hơn ronaldo
13,cậu ấy luôn nỗ_lực tối_đa trong buổi tập nỗ_lực phấn_đấu trở_thành người giỏi nhất ” ancelotti tiếp_tục
14,một năm nghỉ_ngơi ancelotti đảm_nhiệm dẫn_dắt bayern thay_thế guardiola
15,tuy_nhiên cựu hlv milan thừa_nhận ngôn_ngữ rào_cản nhỏ đến làm_việc
16,“ bạn tin tôi khó nhất ở đức … ngôn_ngữ
17,tôi mù_tịt về ngữ_pháp biết động ở đâu ” carletto hài_hước nói
