idx, sentence
0,fabregas semaan thành_phố biển miami florida mỹ hôm 20/5
1,đôi trai tài gái sắc mang hai con_gái cưng người_nhà trong chuyến du_lịch
2,fabregas tập_trung tuyển tây ban_nha cuối tháng chuẩn_bị tham_dự euro 2016 pháp
3,khoảnh_khắc vui_vẻ bên gia_đình giúp fabregas lấy cân_bằng thất_bại mới_đây sân_cỏ
4,trong mùa giải 2015 2016 fabregas clb chelsea giành danh_hiệu nào thậm_chí loại sớm khỏi champions_league lọt top 4 ngoại_hạng anh
5,chelsea trở_thành đội bảo_vệ chức vô_địch ngoại_hạng anh đạt thành_tích kém nhất xếp vị_trí thứ mười
6,bên cạnh phong_độ sa_sút đội bóng fabregas còn nghi_vấn chơi hết_mình dẫn_dắt cựu hlv jose_mourinho
7,nhà cầm_quân sa_thải cuối năm 2015 ngăn đà xuống_dốc chelsea liên_tục cáo_buộc học_trò phản_bội
8,fabregas thường_xuyên chia_sẻ khoảnh_khắc tình_cảm semaan instagram
9,người đẹp hai con_gái chỗ dựa tâm_lý vững_chắc ngôi_sao tuyến giữa chelsea
10,fabregas chơi tốt hơn trong nửa mùa giải dẫn_dắt guus_hiddink không_thể đưa chelsea nhóm dẫn_đầu
11,mùa giải tới đội dự_cup châu_âu
