idx, sentence
0,vụ sét đánh nghiêm_trọng xảy vào_khoảng 14 giờ chiều nay 285 hai nhóm nông_dân p_hương_an tx
1,hương trà phường an_hòa tphuế làm đồng đột_ngột gặp trận sấm_sét kèm mưa_giông cực lớn
2,4 người sét đánh trúng người dân địa_phương người_thân đưa bệnh_viện trung_ương bvtư huế cấp_cứu
3,nặng nhất ông lê_văn_tưởng 42 tuổi trú xã hương_an txhương_trà cày ruộng sét đánh trúng
4,ông tưởng hôn_mê sâu toàn than tím_tái người vết cháy_sém
5,dù ông đưa viện bác_sĩ xác_định ngưng tim ngưng phổi tử_vong
6,nạn_nhân còn bị_thương gồm hồ_nghĩa 48 tuổi hồ_lĩnh 17 tuổi con ông nghĩa nguyễn_văn_toán 46 tuổi trú pan_hòa tphuế triệu_chứng xoàng đầu tức ngực tê chi một_số trường_hợp còn bỏng vùng lưng cấp_độ i ii
7,thời_điểm pan_hòa tphuế 2 người sét đánh bị_thương nhẹ nhập_viện
8,khoa cấp_cứu bvtư_huế người_thân nạn_nhân hết bàng_hoàng trận giông sét khủng_khiếp
9,ông hồ_nghĩa cấp_cứu tỉnh kể nhóm ông làm_đồng gặp trời mưa to bất_ngờ bờ ruộng lấy bạt trú mưa
10,nhóm chen_chúc trong tấm bạt che sét đánh trúng khiến người văng bất_tỉnh
