idx, sentence
0,vào_khoảng 17 h30 chiều ngày 2/6 ông nguyễn_xuân_thủy 37 tuổi trú ở thôn đông_xuyên xã đông_tiến huyện yên_phong tỉnh bắc_ninh nhờ 4 em nhỏ 12 – 16 tuổi xuống sông điều_chỉnh cầu dẫn lồng cá bờ điện giật
1,thấy 4 đứa trẻ điện giật ông thủy nhảy xuống cứu giật khiến 5 người tử_vong
2,sự_việc xảy người dân quanh khu_vực nhanh_chóng ngắt_điện thông_báo cơ_quan_chức_năng
3,nhận tin báo đơn_vị nghiệp_vụ huyện yên_phong tỉnh bắc_ninh nhanh_chóng có_mặt hiện_trường điều_tra làm rõ vụ_việc
4,trao_đổi pv lãnh_đạo ubnd xã đông_tiến biết gia_đình ông nguyễn_xuân_thủy đặt lồng bè nuôi cá một con sông gần nhà
5,khu nuôi cá ông thuỷ dựng một căn chòi nhỏ trông_coi
6,vụ tai_nạn thương_tâm khiến xóm nghèo bàng_hoàng
7,một cháu tử_vong gọi thuỷ bằng cậu ruột
8,em còn họ_hàng
9,nhận_định ban_đầu hệ_thống điện sinh_hoạt trong căn chòi trông cá hở đoạn dẫn đến khu_vực nuôi cá chỉnh sửa cầu dẫn lồng cá bờ điện nhiễm xuống nước hoặc lồng cá làm 5 điện giật vị lãnh_đạo ubnd xã đông_tiến biết
