idx, sentence
0,đơn_kiện 11 người hôm_qua gửi đến tòa dân_sự tối_cao kuala_lumpur nói rõ bên kiện hệ_thống hàng_không malaysia mas malaysia_airlines_berhad tên thay_thế mas trong lần tái cơ_cấu năm_ngoái
1,thân_nhân hãng hàng_không vi_phạm hợp_đồng về bảo_đảm an_toàn sức_khỏe thành_viên
2,chúng_tôi kiện họ sơ_suất cảnh_báo nghiêm_túc về mối nguy xảy balan_nair luật_sư đại_diện gia_đình nói
3,người mas tắc_trách trong đánh_giá rủi_ro lập đường_bay đi vùng biết rõ xung_đột
4,họ đáng thận_trọng hơn trong chọn đường_bay họ tránh balan nói
5,trong hãng hàng_không malaysia bình_luận về vụ kiện_tụng diễn phù_hợp hãng mời tòa
6,chúng_tôi muốn nhắc báo_cáo ủy_ban an_toàn hà_lan cách mas chuẩn_bị điều_hành chuyến bay tuân_thủ đúng quy_định tổ_chức hàng_không dân_sự quốc_tế hãng trả_lời email
7,chong seng_see một trong người tham_gia vụ kiện biết chị_gái mình chong_yee_pheng làm_việc hãng 18 năm
8,gia_đình nạn_nhân mh17 xứng_đáng đối_xử lòng nhân_đạo lòng trắc_ẩn tôn_trọng
9,tôi hy_vọng mas làm đúng_đắn chong nói
10,tháng một công_ty australia thay_mặt 33 gia_đình hành_khách thành_viên phi_hành_đoàn có_mặt mh17 yêu_cầu nga tổng_thống vladimir_putin bồi_thường 330 triệu usd
11,đơn_kiện đưa coi hiệu_lực thời_hạn hai năm kể ngày xảy tai_nạn 17/7
12,chuyến bay mang số_hiệu mh17 malaysia_airlines rơi xuống miền đông ukraine năm 2014 đường amsterdam đến kuala_lumpur khiến toàn_bộ 298 người khoang thiệt_mạng
13,đông_ukraine xảy chiến_sự giữa quân_đội chính_phủ phiến_quân
14,báo_cáo ủy_ban an_toàn hà_lan công_bố tháng 10 năm_ngoái kết_luận mh17 bắn hạ bằng loại tên lửa buk nga sản_xuất khu_vực phe ly_khai kiểm_soát ở miền đông ukraine
15,tuy_nhiên báo_cáo kết_luận lực_lượng nào bắn tên lửa
