idx, sentence
0,liên_quan đến thông_tin cán_bộ bộ y_tế va_chạm giao_thông ngày 31/5 hành_vi lời_lẽ đúng_mực tay xúc_phạm người dân thách_thức công_an chánh_văn_phòng bộ y_tế nguyễn_xuân_trường xác_nhận thông_tin
1,cụ_thể trao_đổi dân việt ông trường xác_nhận cán_bộ hành_vi nêu phó chánh_văn_phòng bộ y_tế đỗ trường duy phụ_trách mảng công_nghệ_thông_tin
2,vị biết thông_tin về vụ_việc lãnh_đạo bộ_ghi_nhận cách 2 ngày
3,văn_phòng yêu_cầu ông duy báo_cáo viết tường_trình
4,nguồn tin vov ông trường ký thông_báo số 48 / tbkl về kỷ_luật cán_bộ công_chức ông duy
5,thông_báo ghi rõ một xảy ngoài cơ_quan một va_chạm cá_nhân thiếu kiềm_chế xảy xử_sự đúng_mức thể_hiện văn_minh lịch_sự người cán_bộ công_chức
6,bản_thân đồng_chí đỗ trường duy_duy sự_việc xảy nhận lỗi_lầm xin_lỗi gia_đình tối_ngày 31/5/2016
7,ngoài_ra hội_đồng kỷ_luật vủa_văn_phòng bộ quyết_định khiển_trách ông duy thông_báo toàn cơ_quan
8,ông trường vị phó chánh_văn_phòng bộ hứa xin_lỗi chiến_sĩ công_an
9,ngoài_ra ông duy người trực_tiếp lái_xe ô_tô
10,ngày 31/5 facebook tên bnt chia_sẻ khoảng 15 h00 chiều nay 31/5 đường giảng_võ đoạn cổng bộ y_tế 138b giảng_võ 3 anh tự_xưng nhân_viên bộ y_tế điều_khiển xe ô_tô bks_29a 44448 gây tai_nạn đâm xe người khác
11,xong 3 anh xuống xe chém gió luyên_thuyên vài câu mồm nồng_nặc mùi rượu 2 anh bỏ chạy bộ
