idx, sentence
0,ngày 26 ông nguyễn_xuân_trường chánh_văn_phòng bộ y_tế biết nhận thông_tin về cán_bộ bộ say rượu thái_độ xúc_phạm người dân trong giờ làm_việc bộ y_tế yêu_cầu cán_bộ viết bản tường_trình họp hội_đồng kỷ_luật quyết_định kỷ_luật hình_thức khiển_trách toàn cơ_quan cán_bộ
1,ông trường xác_nhận người đàn_ông say rượu trong ảnh đăng mạng xã_hội chiều ngày 315 vừa_qua một vị phó chánh_văn_phòng bộ y_tế
2,nhận thông_tin văn_phòng yêu_cầu cán_bộ báo_cáo viết bản tường_trình
3,sáng ngày 16 bộ y_tế lập_hội_đồng kỷ_luật xem_xét hình_thức kỷ_luật vị cán_bộ quyết_định thi_hành kỷ_luật hình_thức khiển_trách toàn_thể cán_bộ công_nhân_viên bộ y_tế
4,ông trường biết trong 3 người “ tố ” mạng xã_hội chiều 315 1 người cán_bộ thuộc bộ y_tế
5,ông trường bộ y_tế quy_định cấm uống rượu_bia trong giờ làm_việc hành_vi uống rượu_bia trong giờ làm phó chánh_văn_phòng vi_phạm kỷ_luật ảnh_hưởng đến uy_tín ngành y_tế
6,ông trường biết vị cán_bộ đến tận nhà người dân mình va_chạm giao_thông chiều ngày 315 thái_độ xúc_phạm xin_lỗi xin_lỗi chiến_sĩ công_an xử_lý vụ va_chạm giao_thông
7,mạng xã_hội chia_sẻ thông_tin một cán_bộ bộ y_tế va_chạm giao_thông người khác cổng bộ y_tế đường giảng_võ quận ba_đình hà_nội trong tình_trạng mùi rượu ” còn thái_độ xúc_phạm người va_chạm giao_thông phương_tiện chở mình
8,cụ_thể facebook nick bnt
9,viết “ 15 h chiều 31/5 cổng bộ y_tế 138b giảng_võ 3 anh tự_xưng nhân_viên bộ y_tế gây tai_nạn đâm xe mình nói luyên_thuyên vài câu mồm nồng_nặc mùi rượu … bỏ chạy bộ
10,anh lái_xe lái_xe bỏ đi luôn may mình chặn đầu kịp đấy vứt giữa đường bỏ chạy ”
