idx, sentence
0,báo_cáo chỉ_số nhà quản_trị mua hàng purchasing_managers_’_index pmi toàn_phần lĩnh_vực sản_xuất việt_nam – một chỉ_số tổng_hợp về tình_trạng ngành sản_xuất tăng nhẹ mức 523 điểm trong tháng 42016 527 điểm trong tháng 52016 thấy sức_khỏe lĩnh_vực sản_xuất cải_thiện mạnh_mẽ
1,điều_kiện kinh_doanh tốt trong suốt sáu tháng mức cải_thiện trong tháng 5 lớn nhất trong một năm
2,cải_thiện điều_kiện kinh_doanh gần chủ_yếu nhờ mức tăng đáng_kể số_lượng đơn đặt_hàng mới
3,trong tháng 52016 số_lượng đơn đặt_hàng mới tăng nhanh hơn trong lĩnh_vực sản_xuất hàng_hóa tiêu_dùng hàng_hóa đầu_tư cơ_bản số_lượng đơn đặt_hàng mới tăng trong công_ty sản_xuất hàng_hóa trung_gian giảm
4,số_lượng đơn đặt_hàng xuất_khẩu mới trong tháng 52016 tăng mặc_dù mức_độ yếu hơn tháng 42016 hàng_hóa trung_gian giảm
5,hơn 27 số số người trả_lời khảo_sát biết tăng số_lượng đơn đặt_hàng xuất_khẩu mới trong 21 số người biết giảm
6,số_lượng đơn đặt_hàng mới tăng cao sản_lượng ngành sản_xuất tiếp_tục tăng trong tháng 52016 mức tăng nhanh nhất kể tháng 7 năm_ngoái lần tăng thứ sáu liên_tiếp
7,đáp_ứng số_lượng đơn đặt_hàng mới hơn nhà_sản_xuất tuyển thêm nhân_viên tăng hoạt_động mua hàng
8,việc_làm tăng tháng thứ hai liên_tiếp mặc_dù tăng nhẹ tốc_độ chậm hơn tháng
9,trong tốc_độ tăng mua hàng_hóa đầu gia_tăng mức tăng nhanh nhất kể tháng 7 năm_ngoái
10,hoạt_động mua hàng tăng trong suốt sáu tháng
11,chi_phí đầu_vào trong tháng vừa_rồi tăng tháng thứ hai liên_tiếp mức_độ tăng nhanh nhất kể tháng 82014
12,người trả_lời khảo_sát biết chi_phí nguyên_vật_liệu cao hơn một_số trường_hợp chi_phí tăng thiếu nguồn cung
13,giá_cả đầu_vào tiếp_tục tăng nhà_sản_xuất tăng_giá_cả đầu_ra tương_ứng
14,mức_độ tăng_giá thấp nhanh hơn tháng
15,giá_cả đầu_ra tăng trong lĩnh_vực hàng_hóa tiêu_dùng hàng_hóa đầu_tư cơ_bản giảm trong lĩnh_vực hàng_hóa trung_gian
