idx, sentence
0,chỉ_số nhà quản_trị mua hàng purchasing_managers_’_index pmi toàn_phần lĩnh_vực sản_xuất việt_nam tăng nhẹ mức 523 điểm trong tháng 4 527 điểm trong tháng 5 thấy sức_khỏe lĩnh_vực sản_xuất cải_thiện mạnh_mẽ
1,điều_kiện kinh_doanh tốt trong suốt sáu tháng mức cải_thiện gần nhất lớn nhất trong một năm
2,nhân_tố chính dẫn đến cải_thiện điều_kiện kinh_doanh gần mức tăng đáng_kể số_lượng đơn đặt_hàng mới
3,tốc_độ tăng nhanh hơn thành mức nhanh nhất trong 12 tháng một trong mức tăng nhanh nhất trong lịch_sử khảo_sát
4,số_lượng đơn đặt_hàng xuất_khẩu mới tăng mặc_dù mức_độ yếu hơn tháng 4
5,số_lượng đơn đặt_hàng mới cao hơn dẫn đến sản_lượng ngành sản_xuất tiếp_tục tăng lần tăng thứ sáu trong sáu tháng
6,hơn_nữa mức tăng gần nhất mức tăng nhanh nhất kể tháng 7 năm_ngoái
7,tốc_độ tăng chi_phí đầu_vào trong tháng 5 gia_tăng tháng thứ hai liên_tiếp nhanh nhất kể tháng 8/2014
8,giá_cả đầu_vào tiếp_tục tăng nhà_sản_xuất tăng_giá_cả đầu_ra tương_ứng
9,mặc_dù tăng nhanh hơn tháng 4 tốc_độ tăng_giá_cả đầu_ra nhẹ
