idx, sentence
0,sáng 4/6 copa_america 2016 chính_thức khởi_tranh 1 ngày tức 5/6 brazil trận đấu đầu_tiên giải bằng cuộc đối_đầu ecuador
1,thế trong buổi sáng nay họ nhận tin chẳng lành về nhân_sự
2,cụ_thể chấn_thương bắp_đùi ricardo_kaka diễn_tiến phức_tạp anh không_thể kịp bình_phục giải đấu
3,bất_đắc_dĩ hlv carlos_dunga đành gạch tên tiền_vệ thuộc biên_chế orlando_city_sc
4,lđbđ brazil xác_nhận thông_tin kể đồng_thời biết hlv dunga gọi paulo_henrique_ganso – ngôi_sao sao paulo tới thay_thế kaka đủ 23 người
5,trớ_trêu mới tuần tiền_vệ 34 tuổi thi_đấu ac_milan real_madrid triệu_tập trám chỗ douglas_costa – cầu_thủ chạy cánh bayern_munich dính chấn_thương
6,nào_ngờ 5 ngày bản_thân kaka rơi tình_huống tương_tự
7,“ kaka cảm_thấy thoải_mái tập
8,vậy_là chúng_tôi buộc kiểm_tra
9,kết_quả biết cậu ấy nghỉ_ngơi hoàn_toàn trong 20 ngày chúng_tôi gạt cậu ấy khỏi danh_sách ” giám_đốc kỹ_thuật gilmar_rinaldi đt_brazil giải_thích
10,“ chúng_tôi bàn đến người thay_thế ganso
11,chúng_tôi còn chờ xem kết_quả kiểm_tra y_tế cậu ấy ”
