idx, sentence
0,cáo_buộc viện ksnd tp hà_nội khoảng 9 h ngày 12122015 đoàn_văn_chuyên khiểu xe ô_tô bks 89l – 0211 đi đường nguyễn_văn_linh hướng hải_phòng đi hà_nội
1,đến ngã tư phố sài_đồng – nguyễn_văn_linh thuộc địa_bàn phường phúc_đồng quận long_biên tp hà_nội vi_phạm luật giao_thông đường_bộ thượng_úy nguyễn_quốc_đạt csgt thuộc đội csgt số 5 phòng csgt catp hà_nội làm nhiệm_vụ tín_hiệu yêu_cầu dừng xe kiểm_tra
2,tuy_nhiên chuyên chấp_hành yêu_cầu điều_khiển xe đâm thẳng thượng_úy nguyễn_quốc_đạt
3,hành_động bất_ngờ thượng_úy đạt vội nhảy bám gạt nước ở kính chắn gió đầu xe ô_tô tiếp_tục yêu_cầu chuyên dừng xe
4,bỏ_qua yêu_cầu người thực_thi pháp_luật chuyên điều_khiển xe tốc_độ cao lạng_lách nhằm hất đồng_chí đạt xuống_đường
5,trong điều_khiển xe bỏ chạy chuyên va_chạm xe ô_tô vios bks 20a – 00055 đi chiều
6,quyết hất bằng thượng_úy đạt xuống khỏi xe chuyên lạng_lách bỏ chạy tốc_độ cao đạp phanh xe dừng đột_ngột thượng_úy đạt ngã xuống đường xe rê gầm kéo đi khoảng 20 m bánh xe đè người khiến nạn_nhân đa chấn_thương
7,đưa đi cấp_cứu kịp_thời thượng_úy nguyễn_quốc_đạt cơn nguy_kịch tổn_hại sức_khỏe tỷ_lệ thương_tích 59
8,thượng_úy nguyễn_quốc_đạt may_mắn chết nằm ngoài ý_muốn chuyên
9,hành_vi đoàn_văn_chuyên viện ksnd tp hà_nội truy_tố phạm tội giết người
10,sáng nay 162016 tand tp hà_nội mở phiên_tòa xét_xử đoàn_văn_chuyên về tội_danh
11,phiên xét_xử chuyên thành_khẩn khai toàn_bộ_hành_vi phạm_tội mình mong hđxx cân_nhắc bị_cáo hưởng mức án thấp nhất
12,nhận_định về hành_vi phạm_tội bị_cáo đại_diện viện ksnd tp hà_nội hành_vi bị_cáo hành_vi nguy_hiểm xã_hội xâm_hại trực_tiếp đến tính_mạng người khác đặc_biệt người thi_hành công_vụ
13,bản_thân bị_cáo 2 tiền_án về tội cướp_giật tài_sản trộm_cắp tài_sản thi_hành hình phạt_tù giáo_dục cải_tạo bản_chất côn_đồ hung_hãn thay_đổi xử_lý bị_cáo mức án cao nhất
