idx, sentence
0,thông_tin trần_quán_hy hò_hẹn siêu mẫu trung_quốc tần thư bồi khiến làng giải_trí châu_á xôn_xao mấy ngày
1,đáng nói trần_quán_hy vốn nổi_tiếng lăng_nhăng một loạt cuộc tình chớp_nhoáng còn tần thư bồi chồng
2,người đẹp trung_quốc trình_diễn nhãn_hiệu victoria’s_secret lập gia_đình năm 2012 chồng tần thư bồi một đại_gia trong lĩnh_vực giải_trí anh giám_đốc tập_đoàn giải_trí huayi_brothers zhao_lei
3,tuy_nhiên nguồn tin thân_cận phía siêu mẫu trung_quốc giám_đốc truyền_thông trần_thư_bồi ly_dị
4,thông_tin bạn_bè doanh_nhân zhao_lei lên_tiếng phủ_nhận
5,người hay mối quan_hệ giữa zhao_lei vợ trẻ ổn_định hai người hoàn_tất thủ_tục chia_tay
6,chồng tần thư bồi chia_sẻ bạn_bè “ đọc tin_tức về vợ mình tôi sốc
7,tôi sốc tức_giận buồn
8,tôi nghe lời người đi chăng
9,tha_thứ hay_là chấp bỏ_qua học cách trân_trọng bản_thân ”
10,câu hỏi giới truyền_thông liệu tần_thư bồi bạn gái mới anh hay trần_quán_hy thản_nhiên trả_lời “ tôi bạn gái ”
11,nam diễn_viên họ trần_từng dính scandal ảnh “ nóng ” một loạt nữ nghệ_sĩ nổi_tiếng hồng_kông năm 2008
12,vụ_việc khiến trần_quán_hy mất sự_nghiệp tẩy_chay mạnh_mẽ khắp châu_á
