idx, sentence
0,hãng tin sina cho_hay trần_quán_hy tần thư bồi bắt_gặp rời khách_sạn ngày 31/5
1,phát_hiện phóng_viên bám sát chân dài sinh năm 1990 vội_vàng che mặt né_tránh ống_kính
2,cô bạn trai dọn đường xe ôtô nhanh
3,đối_diện phóng_viên trần_quán_hy tỏ khó_chịu
4,anh biết đến đưa bạn gái đến gặp bố_mẹ
5,bố anh trần_trạch_dân xe
6,phóng_viên hỏi tần thư bồi về cô ly_hôn chân dài trả_lời
7,trần_quán_hy tức_giận ra_mặt giơ ngón tay thối phóng_viên
8,anh hét lớn tôi bạn gái lắm lên_trang cá_nhân tôi đọc
9,xe nam diễn_viên quên văng_tục phóng_viên
10,người quá phiền anh nói
11,bạn gái mới trần_quán_hy siêu mẫu tần thư bồi sinh năm 1990 thượng_hải
12,mối quan_hệ hai người vấp chỉ_trích thông_tin người_đẹp họ tần bỏ chồng
13,năm 2012 cô kết_hôn ông chủ mình giám_đốc truyền_thông tập_đoàn hoa_nghị
14,đám_cưới cô góp_mặt nghệ_sĩ nổi_tiếng ngô_ngạn_tổ lisa_s đại_s vợ_chồng vương trung_lỗi
15,cô còn vera_wang nhận làm con_gái nuôi mặc váy cưới bà trong ngày trọng_đại
16,trang cá_nhân chồng cô triệu lỗi chia_sẻ về ngoại_tình thư bồi tôi quá kinh_ngạc đọc tin_tức tôi cố_gắng học cách tha_thứ buông bỏ biết yêu_thương bản_thân mình
17,đời người thật câu_chuyện cười
