idx, sentence
0,thông_tin tập_đoàn hoa_sen hay ngày 19/5/2016 tập_đoàn tổ_chức lễ khởi_công xây_dựng dự_án khu trung_tâm thương_mại dịch_vụ khách_sạn nhà_hàng tổ_chức sự_kiện hoa_sen yên_bái
1,dự_án bất_động_sản dịch_vụ du_lịch đầu_tiên hoa_sen đánh_dấu bước_tiến ông lớn trong lĩnh_vực tôn thép việt_nam đông_nam_á sang một lĩnh_vực hoàn_toàn mới
2,dự_án công_ty cp hoa_sen yên_bái làm_chủ đầu_tư xây_dựng khu đất diện_tích 15 ha tổng vốn đầu_tư dự_kiến 1200 tỷ đồng
3,dự_án đặt trung_tâm kinh_tế chính_trị văn_hóa tỉnh yên_bái tọa_lạc vòng xoay ngã tư chốt giao nhau ba tuyến đường chính nguyễn_tất_thành nguyễn_văn_cừ ngô_gia_tự thuộc phường đồng_tâm thành_phố yên_bái
4,chủ đầu_tư hai mặt tiền đường nguyễn_tất_thành nguyễn_văn_cừ dự_án tạo liên_kết dễ_dàng khu_vực dân_cư lân_cận
5,bên_cạnh vị_trí dự_án còn nằm gần kề trục đường_quốc_lộ 37 tuyến giao_thông quan_trọng nối liền đông tây_bắc đi 8 tỉnh thái_bình hải_phòng hải_dương bắc_giang thái_nguyên tuyên_quang yên_bái sơn_la
6,giới đầu_tư nhận_định vị_trí đắc_địa giúp dự_án thuận_tiện trong giao_thương thu_hút khách du_lịch
7,tính đến thời_điểm dự_án khu trung_tâm thương_mại khách_sạn hoa_sen yên_bái đánh_giá khu trung_tâm thương_mại khách_sạn tiêu_chuẩn quốc_tế quy_mô lớn cao nhất tỉnh yên_bái
8,dự_án bao_gồm 1 tòa nhà 15 tầng tổng diện_tích sàn 74410 m² xây_dựng thành khu phức_hợp cung_cấp hạng_mục đa_dạng trung_tâm thương_mại trung_tâm hội_nghị khách_sạn 4 sao nhà_hàng tiệc cưới quán café căn_hộ cao_cấp
9,dự_án gồm 2 giai_đoạn trong giai_đoạn 1 bắt_đầu tháng 5/2016 đến tháng 6/2017 thi_công xây_dựng cơ_sở_hạ_tầng cơ_bản toàn_bộ khu đất hạng_mục công_trình khách_sạn 4 sao thấp tầng trung_tâm thương_mại trung_tâm tổ_chức hội_nghị nhà_hàng tiệc cưới quán café bãi đỗ xe đa chức_năng
10,giai_đoạn 2 tháng 6/2019 đến tháng 6/2020 hoàn_thiện hạng_mục còn dự_án gồm khách_sạn 4 sao cao_tầng mở_rộng khách_sạn 4 sao thấp tằng căn_hộ
11,dự_án dự_kiến hoàn_thành năm 2020
12,hoàn_thành chính_thức đưa hoạt_động khu trung_tâm thương_mại khách_sạn hoa_sen yên_bái dự_kiến trở_thành một trong dự_án trọng_điểm góp_phần thúc_đẩy đưa thành_phố yên_bái thực_hiện mục_tiêu trở_thành đô_thị loại ii năm 2020 đô_thị loại i năm 2050
