idx, sentence
0,ự án khu trung_tâm thương_mại khách_sạn hoa_sen yên_bái công_ty cổ_phần hoa_sen yên_bái làm_chủ đầu_tư xây_dựng khu đất diện_tích 15 ha tổng vốn đầu_tư dự_kiến 1200 tỷ đồng
1,dự_án đặt trung_tâm kinh_tế chính_trị văn_hóa tỉnh yên_bái tọa_lạc vòng xoay ngã tư – chốt giao nhau ba tuyến đường chính nguyễn_tất_thành nguyễn_văn_cừ ngô_gia_tự thuộc phường đồng_tâm
2,đồng_thời hai mặt tiền đường nguyễn_tất_thành nguyễn_văn_cừ dự_án tạo liên_kết dễ_dàng khu_vực dân_cư lân_cận
3,tính đến thời_điểm dự_án xem khu trung_tâm thương_mại khách_sạn tiêu_chuẩn quốc_tế quy_mô lớn cao nhất tỉnh yên_bái
4,dự_án bao_gồm 01 tòa nhà 15 tầng tổng diện_tích sàn 74410 m² xây_dựng thành khu phức_hợp cung_cấp hạng_mục đa_dạng trung_tâm thương_mại trung_tâm hội_nghị khách_sạn 4 sao nhà_hàng tiệc cưới quán café căn_hộ cao_cấp
5,thiết_kế dự_án kết_hợp hài hòa giữa vẻ đẹp đặc_trưng núi_rừng tây_bắc biểu_tượng thương_hiệu hoa_sen
6,phần kết_cấu chung tòa nhà xây_dựng lối kiến_trúc “ bậc_thang ” lấy cảm_hứng hình_ảnh cánh đồng_ruộng bậc_thang mù_cang_chải – một danh_thắng quốc_gia tỉnh yên_bái
7,riêng phần trung_tâm tòa nhà hình_ảnh hoa_sen 3 cánh hé nở vươn cao tạo điểm nhấn nổi_bật ấn_tượng
8,nhìn toàn_cảnh dự_án vững_chắc kiên_cố kiến_trúc bậc_thang mềm_mại thanh_thoát duyên_dáng biểu_tượng hoa_sen tạo một tổng_thể kiến_trúc hiện_đại tinh_tế đẳng_cấp
9,dự_án gồm 2 giai_đoạn trong giai_đoạn 1 bắt_đầu tháng 5/2016 đến tháng 6/2017 thi_công xây_dựng cơ_sở_hạ_tầng cơ_bản toàn_bộ khu đất hạng_mục công_trình khách_sạn 4 sao thấp tầng trung_tâm thương_mại trung_tâm tổ_chức hội_nghị nhà_hàng tiệc cưới quán café bãi đỗ xe đa chức_năng
10,giai_đoạn 2 tháng 6/2019 đến tháng 6/2020 hoàn_thiện hạng_mục còn dự_án gồm khách_sạn 4 sao cao_tầng mở_rộng khách_sạn 4 sao thấp tầng căn_hộ
11,dự_án dự_kiến hoàn_thành năm 2020
12,hoàn_thành chính_thức đưa hoạt_động khu trung_tâm thương_mại khách_sạn hoa_sen yên_bái trở_thành một trong dự_án trọng_điểm góp_phần thúc_đẩy đưa thành_phố yên_bái thực_hiện mục_tiêu trở_thành đô_thị loại ii năm 2020 đô_thị loại i năm 2050
13,dự_án đòn_bẩy giúp tỉnh yên_bái khai_thác tối_đa tiềm_năng vốn xứng_đáng trở_thành trung_tâm kinh_tế vùng tây_bắc việt_nam
14,bên_cạnh dự_án còn mang đến giá_trị sống vượt_trội người dân tỉnh yên_bái thông_qua cung_cấp dịch_vụ thương_mại vui_chơi giải_trí chất_lượng tốt nhất điểm dừng chân_lý_tưởng đối_với du_khách trong nước quốc_tế
15,đồng_thời dự_án hứa_hẹn mang cơ_hội đầu_tư kinh_doanh hấp_dẫn nhà_đầu_tư trong thời_gian tới
16,phát_biểu lễ khở công ông lê_phước_vũ chủ_tịch tập_đoàn hoa_sen biết “ dự_án bất_động_sản dịch_vụ du_lịch đầu_tiên tập_đoàn hoa_sen đánh_dấu bước_tiến mới một doanh_nghiệp hàng_đầu trong lĩnh_vực tôn thép việt_nam đông_nam_á bước sang lĩnh_vực hoàn_toàn mới
17,dự_án xây_dựng khu đất diện_tích 15 ha tổng vốn đầu_tư dự_kiến 1200 tỷ đồng dự_kiến hoàn_thành năm 2020
18,tính đến nay dự_án xem khu trung_tâm thương_mại khách_sạn tiêu_chuẩn quốc_tế quy_mô lớn cao nhất tỉnh yên_bái 01 tòa nhà 15 tầng xây_dựng thành khu phức_hợp cung_cấp hạng_mục đa_dạng trung_tâm thương_mại trung_tâm hội_nghị khách_sạn 4 sao nhà_hàng tiệc cưới quán café căn_hộ cao_cấp
19,hoàn_thành đi hoạt_động dự_án hứa_hẹn mang đến bước chuyển mình rõ_rệt thành_phố yên_bái nói_riêng tỉnh yên_bái nói_chung góp_phần đánh_thức tiềm_năng đẩy_mạnh phát_triển du_lịch yên_bái trở_thành ngành kinh_tế mũi_nhọn tỉnh trong tương_lai ”
