idx, sentence
0,con_số 45 triệu nô_lệ thế_giới đưa trong nghiên_cứu chỉ_số nô_lệ toàn_cầu năm 2016 mới công_bố ngày 315 tổ_chức walk_free_foundation wff tỉ_phú người úc_andrew_forrest sáng_lập afp
1,wff tổng_hợp thông_tin 167 quốc_gia vùng lãnh_thổ thế_giới tiến_hành 42000 cuộc phỏng_vấn bằng 53 thứ tiếng đưa con_số họ tìm_hiểu xem chính_phủ quốc_gia động_thái nhằm ngăn_chặn vấn_nạn nô_lệ thời hiện_đại
2,con_số 45 triệu nô_lệ cao hơn 28 con_số ước_tính cách hai năm
3,nô_lệ hiện_đại tình_trạng bóc_lột một cá_nhân khiến người không_thể thoát thân đe_dọa hành_hạ áp_bức wff
4,ngoài_ra một người xem nô_lệ họ bắt làm_việc tàu cá trừ nợ phép về nhà hoặc bắt bán làm người giúp_việc ép làm gái mại_dâm trong nhà_thổ
5,wff ấn_độ số người trở_thành nô_lệ cao nhất thế_giới 1835 triệu người đứng hàng_đầu trong năm quốc_gia châu_á nô_lệ thế_giới
6,ấn_độ trung_quốc 339 triệu nô_lệ pakistan 213 triệu nô_lệ bangladesh 153 triệu nô_lệ uzbekistan 123 triệu nô_lệ
7,khoảng 124 quốc_gia thế_giới xem hành_động buôn_người tội_phạm hình_sự tuân_thủ nghị_định_thư liên_hiệp_quốc về chống buôn_người 96 nước kế_hoạch hành_động chống buôn_người nô_lệ hiện_đại
8,wff kêu_gọi chính_phủ nước biện_pháp cứng_rắn hơn chấm_dứt nạn nô_lệ hiện_đại
9,ông forrest biết “ tôi tin lãnh_đạo chính_phủ doanh_nghiệp tổ_chức dân_sự thế_giới đóng vai_trò quan trong cuộc_chiến chống nạn nô_lệ thời hiện_đại ”
