idx, sentence
0,bộ gdđt văn_bản hướng_dẫn nội_dung quản_lý sử_dụng kinh_phí ngân_sách nhà_nước hỗ_trợ nội_dung định_mức chi tổ_chức kỳ thi thpt_quốc_gia 2016 đối_với cơ_sở giáo_dục đại_học giao chủ_trì cụm thi
1,bộ_gdđt quy_định thu lệ_phí phúc_khảo đối_với thí_sinh dự thi kỳ thi thpt_quốc_gia năm 2015 lệ_phí phúc_khảo 30000 đồng / môn
2,bộ_gdđt tạo điều_kiện thuận_lợi nhất thí_sinh yêu_cầu phúc_khảo thí_sinh nộp đơn phúc_khảo ở
3,thí_sinh nộp hồ_sơ đăng_ký dự thi ở đâu nộp đơn xin phúc_khảo
4,ví_dụ nộp hồ_sơ trường thpt nộp đơn xin phúc_khảo ở trường thpt
5,ngoài_ra thí_sinh nộp trực_tiếp ở trường đh dự thi phòng giáo_dục đào_tạo sở gdđt
6,ngoài_ra tất_cả thí_sinh quyền xin phúc_khảo bài thi
7,thí_sinh muốn phúc_khảo làm đơn phúc_khảo trong ghi rõ họ tên ngày_sinh số báo_danh cụm thi môn muốn phúc_khảo … đơn_vị tiếp_nhận đơn phúc_khảo thí_sinh trong thời_hạn 10 ngày kể ngày công_bố điểm thi ngày 23/7 đến ngày 1/8
8,sở gdđt tập_hợp chuyển dữ_liệu thí_sinh xin phúc_khảo bài thi đến hội_đồng thi
9,bộ_gdđt trong thời_hạn 15 ngày kể ngày hết hạn nhận đơn phúc_khảo hội_đồng thi công_bố kết_quả phúc_khảo
10,trường công_bố kết_quả sớm hơn
11,chấm phúc_khảo hai vòng độc_lập phúc_khảo bài thi tự luận hai cán_bộ chấm_thi thực_hiện quy_định chấm hai vòng độc_lập chấm bằng mực màu khác màu mực dùng chấm bài làm thí_sinh
