idx, sentence
0,còn nhớ ngày 24/5 diva mỹ_linh hát quốc_ca tổng_thống obama hà_nội
1,phần trình_bày cô ý_kiến nhận_xét chạm đến trái_tim người nghe
2,tuy_nhiên ít người “ ném đá ” mỹ linh cô hát ca_khúc “ tiến_quân_ca ” thiếu hào_hùng
3,hát quốc_ca làm nóng mạng xã_hội mỹ_linh lên_tiếng
4,trao_đổi tuổi_trẻ giọng ca “ em mơ về anh ” chia_sẻ cô bắt tông hơi thấp thể_hiện ca_khúc “ tiến_quân_ca ” “ tai_nạn nghề_nghiệp ”
5,người đồng_nghiệp thân_thiết mỹ_linh hồng_nhung nêu quan_điểm mình hỏi ý_kiến về mỹ_linh hát quốc_ca
6,trang cá_nhân cô lựa_chọn ca_sĩ mỹ_linh hát quốc_ca tối_ưu
7,hồng_nhung mỹ linh vượt áp_lực hát trong một sự_kiện trọng_đại đất_nước
8,hồng_nhung viết “ đứng hát trực_tiếp nhạc đệm giữa một khung_cảnh trang_nghiêm bậc nhất nguyên_thủ quốc_gia bậc chính_trị_gia hàng_đầu cơ_man máy quay phát trực_tiếp không_chỉ toàn_quốc thế_giới
9,một ca_sĩ đẳng_cấp cỡ mỹ_linh khả_năng cấm_khẩu hát lời hoàn_toàn xảy
10,mỹ linh hát một trách_nhiệm nghiêm_túc thể_hiện trân_trọng tình_cảm yêu nước mình trong câu_hát sai một chênh một nốt ”
11,hồng_nhung buồn lời chê_bai gay_gắt một_số đông cư_dân mạng dành ca_sĩ mỹ_linh
12,hồng_nhung tin mỹ_linh còn quá tâm đến ồn_ào làm tròn trách_nhiệm giao
13,cuối dòng chia_sẻ hồng_nhung biết cô hãnh_diện người đồng_nghiệp mình
14,nguyên_văn chia_sẻ diva hồng_nhung hôm_nay còn người hỏi ý_kiến tôi về mỹ_linh hát quốc_ca thổi_phồng trong tranh_cãi gay_gắt mang tính tiêu_cực
15,tôi xin trả_lời đại_sứ_quán mỹ lý_do đủ chọn mời ca_sĩ mỹ_linh hát quốc_ca việt_nam trong hoàn_cảnh cụ_thể dàn_dựng nghênh_tiếp ngài tổng_thống
16,cá_nhân tôi thấy lựa_chọn tối_ưu
17,phần biểu_diễn hay nhất mỹ_linh ca_sĩ khiêm_tốn tự gọi_là tai_nạn nghề_nghiệp cô hát tông hơi thấp khung giọng vốn rộng hào_sảng mình
18,so_sánh khá khắt_khe chính cô thôi nghĩa dở một_tí nào
19,đứng hát trực_tiếp nhạc đệm giữa một khung_cảnh trang_nghiêm bậc nhất nguyên_thủ quốc_gia bậc chính_trị_gia hàng_đầu cơ_man máy quay phát trực_tiếp không_chỉ toàn_quốc thế_giới
20,một ca_sĩ đẳng_cấp cỡ mỹ_linh khả_năng cấm_khẩu hát lời hoàn_toàn xảy
21,mỹ linh hát một trách_nhiệm nghiêm_túc thể_hiện trân_trọng tình_cảm yêu nước mình trong câu_hát sai một chênh một nốt
22,xảy tí nào phê_bình chê_bai gay_gắt vượt quá xa trong khung văn_hóa ứng_xử cho_phép một_số đông dành mỹ_linh trở_nên công_bằng đến mức ác cố_ý vùi_dập
23,tôi buồn nhất về
24,tôi biết đến hôm_nay mỹ_linh còn quá để_tâm cô nghiêm_túc làm tròn bổn_phận đối_với trọng_trách giao vô_cùng bận_rộn chương_trình biểu_diễn truyền_hình thực_tế nhất_là trường_học young_hit_young_beat cô chồng đồng_nghiệp gây_dựng
25,bên_cạnh người vợ người mẹ tần_tảo còn tự tay lo một mái ấm ba con mạnh_khỏe học giỏi văn_hóa âm_nhạc
26,mỹ linh gia_đình cô hoàn_toàn quyền tự_hào về cô một nghệ_sĩ ưu_tú danh_hiệu một người vợ người mẹ sẵn_sàng hy_sinh bản_thân gia_đình tương_lai con
27,tôi hãnh_diện mỹ_linh một tài_năng đủ lớn sống vượt mọi vỏ bọc bên ngoài trung_thành giá_trị nhân_văn mình tin_tưởng mặc thị_phi ”
