idx, sentence
0,sáng ngày 20/5 trung_tâm điều_phối quốc_gia về ghép bộ_phận cơ_thể người đặt bv việt_đức tổ_chức cuộc gặp_gỡ anh trần_nguyễn_an_khương 28 tuổi người kết_thúc hành_trình xuyên việt cà_mau quê mình đến hà_nội chiều_qua ngày 19/5
1,anh khương biết mục_đích cuộc hành_trình dài gần 2000 km bằng xe_đạp mình nhằm mục_đích giúp cộng cồng thay_đổi nhận_thức hiểu ý_nghĩa tâm quan_trọng tham_gia hiến tạng cứu người khác
2,anh khương biết câu_chuyện khiến anh nảy ý_tưởng bắt_đầu năm 2013 anh khương một người bạn suy thận nặng mất 24 tuổi
3,căn_bệnh suy thận bạn anh bác_sĩ chỉ_định thay ghép thận mới cơ_hội sống
4,tuy_nhiên hoàn_cảnh gia_đình khó_khăn đủ tiềm_lực về tài_chính
5,hơn_thế nguồn tạng ghép bạn anh khương đi mãi_mãi
6,anh khương nảy ý_định “ mình làm ” tuyên_truyền người dân hiểu về mục_đích ý_nghĩa nhân_văn hiến mô tạng người chết thiếu nguồn tạng bạn mình
7,nghĩ làm anh khương nói về ý_nguyện mình gia_đình người_thân đồng_ý mọi người anh khương đến trường đại_học y_dược tp hồ_chí_minh đăng_ký hiến xác đến bệnh_viện chợ_rẫy đăng_ký hiến toàn_bộ tạng loại
8,quyết_định thực_hiện một hành_trình đạp xe xuyên việt tranh_thủ tuyên_truyền mọi người hiến tạng
9,biết hành_trang lên_đường chàng thanh_niên 28 tuổi ngoài “ bạn đường ” xe_đạp giá_trị 23 triệu đồng ba_lô túi đựng đồ anh còn ghi rõ dòng chữ tuyên_truyền hiến tạng mộc_mạc đơn_giản thiết_thực dễ hiểu “ đi còn mãi ” “ bạn biết bạn cứu người khác bạn đi ” … không_chỉ quyết_định hành_trình số tiền anh mang bên mình 5 triệu đồng trong quá_trình anh chỉ_tiêu hết 37 triệu đồng bình_quân 100000 đồng / ngày
10,kể về hành_trình tuyên_truyền người dân hiến mô tạng cứu người anh khương biết ít người hiểu vấn_đề hứa hiến mô tạng thời_gian thích_hợp nhất ít người hành_động anh “ điên_khùng ”
11,người anh nở một nụ cười hiền hy_vọng một ngày nào họ nhận ý_nghĩa việc_làm cao_cả
12,biết mới_đây nhất ngoài hiến xác đăng_ký hiến toàn_bộ tạng mình anh khương quyết_định hiến tạng mình còn sống
13,hành_động đầy ý_nghĩa nhân_văn anh khương gsts_trịnh_hồng_sơn giám_đốc trung_tâm điều_phối quốc_gia về ghép bộ_phận cơ_thể người hay ông cảm_động việc_làm đầy ý_nghĩa khương
14,đồng_thời gs sơn đề_xuất anh khương đồng_ý trung_tâm ký anh một hợp_đồng hợp_tác làm_việc lâu_dài tạo điều_kiện phát_huy_hiệu_quả hơn khương trong sự_nghiệp tuyên_truyền hiến tạng hiến mô sắp tới
