idx, sentence
0,ngày 12/4 hành_trang một xe_đạp bếp cồn một lều ngủ vài bộ quần_áo trần_nguyễn_an_khương sinh năm 1988 ở cà_mau bắt_đầu hành_trình đạp xe xuyên việt mục_đích vận_động người dân hiến tạng
1,37 ngày đạp xe 27 tỉnh_thành 5 triệu đồng trong người khương tới hà_nội ngày 19/5
2,trung_tâm điều_phối ghép tạng quốc_gia khương luôn nở nụ cười hạnh_phúc việc_làm mình góp sức nhỏ_bé thay_đổi suy_nghĩ người giúp họ biết hơn về ghép tạng giúp người hơn
3,nỗi đau quá lớn khương biết động_lực giúp mình vượt mọi khó_khăn làm một câu_chuyện buồn
4,bạn_thân anh suy thận giai_đoạn cuối
5,sống tiếp người bạn ghép thận song điều_kiện cho_phép nguồn thận ghép người bạn đi mãi_mãi ở tuổi 24
6,người chứng_kiến tất_cả nỗi đau về thể_xác đi tức_tưởi bạn khương luôn dằn_vặt trăn_trở làm_sao người khác đi tuổi_đời còn quá trẻ
7,chàng trai_trẻ mạnh_dạn đến bệnh_viện chợ_rẫy tp hcm đăng_ký hiến mô tạng qua_đời
8,khương hiểu rõ mảnh đời bất_hạnh may mắc trọng_bệnh mòn_mỏi chờ nguồn mô tạng hiến mong hồi_sinh_sự sống
9,chàng trai_trẻ hy_vọng hành_động thay_đổi cuộc_sống bệnh_nhân người bạn mình
10,khương còn nghĩ bản_thân làm_việc mọi người nhìn khách_quan nhân_văn hơn công_việc đăng_ký hiến tặng mô tạng qua_đời
11,ý_tưởng đạp xe xuyên việt vận_động mọi người bắt_đầu
12,anh bố mẹ ủng_hộ
13,“ người gọi tôi thần_kinh ” vượt chặng đường hơn 3000 km ngày chàng thanh_niên dậy 5 h kết_thúc 1819 h trung_bình một ngày đạp xe gần 100 km
14,suốt hành_trình khương gặp người kể họ nghe về nỗi đau mất_mát bản_thân về người bệnh nặng chờ ghép tạng cơ_sở y_tế trong số may_mắn qua_đời
15,“ nghe tôi tâm_sự người cảm_thông nói suy_nghĩ về hiến tặng mô tạng qua_đời song một_số khác tôi vấn_đề về thần_kinh ” khương kể
16,tới hà_nội khương tìm tới trung_tâm điều_phối quốc_gia về ghép tạng đăng_ký hiến tạng sống hiến thận còn sống pv khiến người cảm_phục
17,về giáo_sư trịnh_hồng_sơn giám_đốc trung_tâm điều_phối quốc_gia về ghép tạng hay mong_muốn ý_định khương một nghĩa_cử cao_đẹp song thực_hiện anh trải một cuộc kiểm_tra toàn_diện về sức_khỏe
18,mọi chỉ_số cơ_thể đáp_ứng yêu_cầu sức_khỏe bảo_đảm khương mới thực_hiện mong_muốn
19,ngoài_ra khương thêm đồng_ý gia_đình quyết_định
