idx, sentence
0,quy_định mới sở tttt hà_nội khu chung_cư xây_dựng hạ_tầng đáp_ứng ít_nhất hai nhà_cung_cấp dịch_vụ viễn_thông thay_vì một trước_đây
1,ngày 27/5 vừa_qua ubnd hà_nội chính_thức ban_hành quyết_định 19/2016 / qđubnd quy_định về lắp_đặt quản_lý sử_dụng hộp_thư tập_trung hệt hống cáp viễn_thông hệ_thống phủ_sóng tòa nhà cao_tầng chủ sử_dụng địa_bàn hà_nội
2,khái_niệm tòa nhà cao_tầng chủ sử_dụng ở hiểu tòa nhà_cung_cư cao_tầng chung_cư tái_định_cư chung_cư mini tổ_hợp chung_cư văn_phòng thuê tòa nhà thuê văn_phòng nhà_ở xã_hội
3,ngày 7/6/2016 thiết_kế lắp_đặt hệ_thống cáp viễn_thông trong tòa nhà cao_tầng nói đmả bảo người sử_dụng dịch_vụ tự_do lựa_chọn doanh_nghiệp cung_cấp dịch_vụ
4,hạ_tầng đảm_bảo đủ dung_lượng ít_nhất 2 doanh_nghiệp viễn_thông tham_gia cung_cấp dịch_vụ hoặc cung_cấp thêm dịch_vụ nhu_cầu người dùng
5,hà_nội tỉnh_thành khác nước tình_trạng độc_quyền cung_cấp dịch_vụ viễn_thông khu chung_cư phổ_biến
6,hầu_hết tòa nhà xây_dựng duy_nhất một nhà_cung_cấp dịch_vụ khiến hộ gia_đình bắt_buộc sử_dụng dịch_vụ truyền_hình internet điện_thoại dù chất_lượng dịch_vụ kém trong giá cước dịch_vụ hề rẻ gây bức_xúc trong xã_hội
7,quy_định mới tòa nhà chung_cư địa_bàn hà_nội trình duyệt thiết_kế đáp_ứng điều_kiện mới phê_duyệt
8,chung_cư mới ở giai_đoạn đầu triển_khai giám_sát thanh_tra bộ xây_dựng bộ_tttt công_an cá quận trong thực_hiện quy_định
9,đại_diện sở tttt hà_nội suốt hai năm đơn_vị lần kiến_nghị về vấn_đề độc_quyền cung_cấp dịch_vụ viễn_thông trong tòa nhà chung_cư song vấp phản_đối lớn chính doanh_nghiệp cung_cấp dịch_vụ
10,quy_định hành_lang_pháp_lý sở hiện_thực_hóa xóa bỏ độc_quyền
