idx, sentence
0,bà phạm_thị_nga ở nam_trung_yên cầu_giấy biết tình_trạng điện_thoại cố_định nhà bà tiếng rột mạng internet chậm tv nhiễu tình_hình xảy suốt 6 năm gia_đình bà hộ dân chung_cư chịu tình_trạng
1,bà bức_xúc về vấn_đề muốn đổi nhà cung_cấp ấn_định 1 nhà cung_cấp duy_nhất
2,chất_lượng dịch_vụ giá hề rẻ
3,tháng gia_đình bả trả 400 nghìn đồng_tiền mạng truyền_hình cáp
4,tuy_nhiên ngày 7/6 quy_định tp hà_nội áp_dụng đối_với tổ_chức cá_nhân liên_quan đến đầu_tư xây_dựng tòa nhà lắp_đặt quản_lý sử_dụng hộp_thư tập_trung hệ_thống cáp viễn_thông hệ_thống phủ_sóng trong tòa nhà tầng chủ sử_dụng địa_bàn tphà nội
5,quy_định về thiết_kế lắp_đặt hệ_thống cáp viễn_thông trong tòa nhà quy_định rõ đủ dung_lượng ít_nhất 2 doanh_nghiệp viễn_thông tham_gia cung_cấp dịch_vụ hoặc cung_cấp thêm dịch_vụ nhu_cầu người sử_dụng
6,ông nguyễn_tiến_sỹ trưởng_phòng bưu_chính viễn_thông sở thông_tin truyền_thông hà_nội trả_lời vtv biết phần tòa nhà xây_dựng thời_điểm quyết_định hiệu_lực thành_phố khuyến_khích chủ đầu_tư ban quản_lý tạo điều_kiện doanh_nghiệp đầu_tư mọi người ở tòa nhà sử_dụng dịch_vụ nhà cung_cấp mạng
7,đối_với tòa nhà xây_dựng đầu thiết_kế hệ_thống viễn_thông phê_duyệt
8,hạ_tầng đủ dung_lượng ít_nhất 2 nhà cung_cấp
9,trong quá_trình xây_dựng chịu giám_sát sở ngành đảm_bảo tuân_thủ đúng yêu_cầu phê_duyệt
10,chủ_trì thanh_tra sở thông_tin truyền_thông phối_hợp thanh_tra sở xây_dựng phối_hợp ca quận thực_hiện quyết_định 19 tp ban_hành xử_phạt quyết_định 174
11,đại_diện sở thông_tin truyền_thông hà_nội biết suốt 2 năm lần kiến_nghị về đa_dạng_hóa nhà cung_cấp mạng tòa nhà xong vấp rào_cản lớn đơn_vị giữ thế độc_quyền
