idx, sentence
0,cụ_thể ubnd tphcm giao ubnd q 1 chủ_trì phối_hợp sở ngành liên_quan nghiên_cứu đề_nghị lập báo_cáo đầu_tư dự_án khu công_viên cảng bạch_đằng công_ty cổ_phần tập_đoàn đầu_tư vạn_thịnh_phát
1,công_ty hiện ubnd tp kêu_gọi tham_gia đầu_tư dự_án hình_thức xã_hội_hóa đoạn công_viên phía bảo_tàng tôn_đức_thắng đến đường hàm_nghi diện_tích diện_tích 1708 ha
2,trong diện_tích mặt_đất công_viên 702 ha diện_tích mặt_nước 1006 ha
3,công_ty đề_xuất tự bỏ kinh_phí nghiên_cứu lập báo_cáo đề_xuất đầu_tư khu công_viên cảng bạch_đằng thành_công_viên trung_tâm thương_mại ngầm bãi đậu xe ngầm tầng_hầm kỹ_thuật hệ_thống giao_thông kết_nối ngoại_vi bến tàu bến du_lịch … đầu_tư hoàn_chỉnh hạ_tầng kỹ_thuật công_ty xin chấp_thuận đầu_tư kinh_doanh một phần trung_tâm thương_mại bãi đậu xe ngầm
4,ngoài_ra công_ty đề_xuất phép khai_thác một_số kiôt kinh_doanh ẩm_thực trong công_viên
5,một quyết_định ubnd tphcm kể ngày 30/4/2015 hoạt_động tàu_cánh ngầm ca_nô du_lịch tàu nhà_hàng … hoạt_động bến bạch_đằng quận 1 di_dời về khu_vực khác phục_vụ_việc cải_tạo chỉnh_trang bến bạch_đằng quy_hoạch tphcm
6,chính vì_thế công_ty cp tập_đoàn đầu_tư vạn_thịnh_phát đề_xuất ubnd tphcm xem_xét giao tập_đoàn nghiên_cứu lập báo_cáo đề_xuất đầu_tư dự_án khu công_viên cảng du_lịch bạch_đằng nguồn vốn tự doanh_nghiệp
7,trong quy_hoạch khu 930 ha tphcm khu công_viên bạch_đằng thuộc phân_khu 3 khu bờ tây sông sài_gòn một trong khu_vực đặc_biệt áp_dụng quy_chế xây_dựng phát_triển đặc_biệt
8,khu_vực đất tư_nhân công_trình nhà hóng_mát hoặc kết_cấu tương_tự tuân_thủ quy_định hiện_hành
9,về không_gian ngầm khu_vực bãi đậu xe ngầm đường tôn_đức_thắng quy_mô hai tầng_hầm 300 chỗ đậu xe_hơi đường_ngầm tôn_đức_thắng 4 làn xe
10,khu_vực công_trường mê_linh thiết_kế không_gian ngầm
11,toàn_bộ quy_định về khu công_viên bến bạch_đằng quy_hoạch không_gian ngầm khu_vực bờ sông phía công_viên hiện_tại
