idx, sentence
0,thưa ông cơ_sở nào sở qhkt hà_nội đưa thông_báo chủ đầu_tư công_trình khu đô_thị trung_tâm thương_mại tối_thiểu 3 tầng_hầm
1,thành_ủy thông_báo kết_luận thường_trực thành_ủy về triển_khai một_số nhiệm_vụ trọng_tâm trong thời_gian tới
2,trong nội_dung chỉ_đạo sở liên_quan chủ đầu_tư xây_dựng công_trình khu đô_thị trung_tâm thương_mại trong thiết_kế xây_dựng bố_trí thêm diện_tích tầng xe tối_thiểu 3 tầng_hầm đảm_bảo xe dân_cư bảo_đảm xe thành_phố xây_dựng nhà_vệ_sinh công_cộng đề_xuất cơ_chế thu phí
3,sở qhkt mới thông_báo chỉ_đạo nội_bộ
4,hồ_sơ tiếp_tục chủ đầu_tư nộp sở thụ_lý quy_định không_thể dừng
5,hướng_dẫn vì_thế sở mới ban_hành một thông_báo mang tính_chất nội_bộ hướng_dẫn bộ_phận xử_lý hồ_sơ
6,chúng_tôi báo_cáo ubnd thành_phố đề_nghị thành_phố sớm ban_hành quy_định cụ_thể về
7,thành_phố văn_bản giao sở qhkt chủ_trì họp liên_ngành bàn phương_án cụ_thể_hóa chỉ_đạo thành_ủy
8,trong thông_báo sở qhkt yêu_cầu phòng ban trực_thuộc hướng_dẫn thông_báo chủ đầu_tư về tối_thiểu 3 tầng_hầm xe xây_dựng nhà_vệ_sinh công_cộng công_trình khu đô_thị trung_tâm thương_mại thưa ông
9,chỉ_đạo thành_phố nhiệm_vụ sở ngành họp bàn tham_mưu thành_phố xem công_trình nào áp_dụng quy_định
10,đối_tượng nào làm tối_thiểu 3 tầng_hầm đối_tượng nào
11,sở ngành nghiên_cứu đề_xuất biện_pháp chính_sách cụ_thể_hóa nội_dung chỉ_đạo thành_ủy thẩm_quyền hình_thức ban_hành chính_sách phân_loại quy_mô đầu_tư về nhà_thương_mại nhà xã_hội công_trình công_cộng không_gian áp dụngnội thành ngoại_thành … tóm_lại hướng_dẫn cụ_thể thế_nào còn bàn bắt_buộc tất_cả công_trình tối_thiểu 3 tầng_hầm
12,sở họp bàn sở qhkt tổng_hợp ý_kiến sớm đề_xuất thành_phố
13,nào ubnd thành_phố ban_hành quy_định mới chính_thức hiệu_lực thực_hiện
14,chủ_trương trong quá_trình xây_dựng chính_sách dự_án nhà_đầu_tư doanh_nghiệp tiếp_tục nộp hồ_sơ xử_lý ra_sao thưa ông
15,nhà_đầu_tư nộp hồ_sơ xây_dựng nhà cao_tầng chúng_tôi tiếp_nhận bình_thường đồng_thời hướng_dẫn khuyến_khích họ làm 3 tầng_hầm
16,tới nay thành_phố chỉ_đạo nào về dừng nhận hồ_sơ đối_với dự_án nhà cao_tầng
17,đúng trách_nhiệm vội_vàng
18,ý_kiến sở qhkt đưa thông_báo vội_vàng thiếu thực_tế trái luật
19,sở thực_hiện đúng trách_nhiệm mình vội_vàng
20,sở động_thái thông_báo chủ đầu_tư biết chủ_trương chung như_thế họ tự đưa giải_pháp công_trình dự_án mình
21,tất_cả còn bàn sớm quy_định cụ_thể
22,còn chủ_trương xung_đột hay trái quy_định hiện_hành
23,tăng diện_tích tầng_hầm đúng
24,chúng_ta thiếu diện_tích dành giao_thông_tĩnh lo thừa
25,giải_quyết hà_nội đỗ xe vỉa_hè
26,quy_định tối_thiểu 3 tầng_hầm ảnh_hưởng lớn đến chi_phí đầu_tư xây_dựng dự_án làm tăng chi_phí giá_thành sản_phẩm đương_nhiên chủ đầu_tư nào dự_án cao_tầng nào đáp_ứng tối_thiểu 3 tầng_hầm thưa ông
27,đúng chi_phí xây_dựng tăng dự_án tăng thêm tầng_hầm do_đó thành_phố chắc_chắn chủ_trương chủ đầu_tư khai_thác hiệu_quả tầng_hầm phục_vụ nhu_cầu tòa nhà mà_còn phục_vụ người dân xung_quanh
28,quan_trọng hơn chúng_ta nhanh_chóng giải_quyết bài_toán giao_thông_tĩnh thiệt_hại về kinh_tế xã_hội còn lớn hơn ảnh_hưởng tới thành_phố nhà_đầu_tư
29,thành_phố đưa chủ_trương nhìn toàn_cục lâu_dài tôi nghĩ nhà_đầu_tư chia_sẻ gánh nặng thành_phố phát_triển chung
30,ông nghĩ thế_nào chủ_trương gây tranh_cãi trong giới chuyên_môn chủ đầu_tư
31,chủ_trương mới chúng_tôi nghĩ phản_biện dư_luận xã_hội đương_nhiên
32,chúng_tôi lắng_nghe tiếp_thu ý_kiến phản_biện cầu_thị
33,thực_tế sở thông_báo chúng_tôi nhận phản_ánh doanh_nghiệp nào về chủ_trương
34,thậm_chí trong số doanh_nghiệp tới sở nộp hồ_sơ gần chủ đầu_tư xin tăng thêm số tầng_hầm công_trình nghe sở giải_thích khuyến_khích
35,thành_phố phân_loại đối_tượng công_trình áp_dụng máy_móc đồng_loạt tất_cả dạng công_trình
