idx, sentence
0,cùng_với phát_triển “ nóng ” hãng hàng_không hiện_nay bài_toán nan_giải về hạ_tầng
1,cảng_hàng_không chk tân_sơn_nhất hiện chạm mức quá_tải còn chk nội_bài dự_báo sức tăng_trưởng “ nóng ” hiện_nay trong vòng 3 năm rơi tình_trạng quá_tải tân_sơn_nhất bây_giờ
2,phóng_viên báo_điện_tử chính_phủ cuộc trao_đổi cục_trưởng cục hàng_không việt_nam xuân_thanh về kế_hoạch mở_rộng nâng công_suất 2 chk quốc_tế lớn nhất nước hiện_nay
3,báo_cáo mới nhất cục hàng_không việt_nam thị_phần quốc_tế hãng hàng_không việt_nam năm 2015 481 trong 4 tháng đầu năm 2016 thị_phần giảm xuống 43
4,vì_sao sụt_giảm thưa ông
5,cục_trưởng xuân_thanh con_số 43 hãng hàng_không việt_nam tăng_trưởng hãng hàng_không quốc_tế tăng_cường chuyến bay việt_nam
6,chứng_tỏ thị_trường việt_nam chú_trọng
7,nói hơi ngược thực_tế chúng_tôi muốn kéo thị_phần quốc_tế hãng hàng_không việt_nam xuống khoảng 40 tăng tỉ_lệ hãng quốc_tế đến đất_nước chúng_ta bây_giờ hãng hàng_không quốc_tế lấy thị_trường singapore thái_lan hong_kong làm trọng_điểm
8,chiến_lược “ cạnh_tranh điểm đến quốc_tế ” ngành hàng_không việt_nam hướng tới
9,về thị_trường nội_địa hiện vietnamairlines vietjetair cạnh_tranh nhau ở mức 4042
10,hãng cạnh_tranh nhau mạnh hiện_nay người dân hưởng lợi
11,cạnh_tranh điểm đến quốc_tế hạ_tầng chúng_ta cho_phép thưa ông đặc_biệt trong bối_cảnh sân_bay tân_sơn_nhất quá_tải
12,cục_trưởng xuân_thanh sân_bay tân_sơn_nhất điểm nghẽn căng_thẳng hàng_không
13,tổng thị_trường hàng_không việt_nam hiện hơn 25 triệu hành_khách tháng thông_qua chk riêng lượng hành_khách chk tân_sơn_nhất 4 tháng đầu năm 2016 10 triệu hành_khách / tháng chiếm tỉ_lệ 40 trong năm trước_đây tỉ_lệ hơn 50
14,con_số chứng_tỏ khai_thác hàng_không giữa chk chk tân_sơn_nhất tăng mạnh chk địa_phương hoạt_động hơn
15,về phương_án xử_lý chính_phủ thông_qua di_dời hoạt_động bay quân_sự khỏi chk tân_sơn_nhất chính_sách tiếp_tục giành quỹ đất quân_sự hàng_không dân_dụng gỡ “ nút thắt ”
16,tphcm kế_hoạch mở_rộng đường giao_thông tiếp_cận tân_sơn_nhất cải_tạo nút giao trường_sơn phối_hợp bộ_quốc_phòng nghiên_cứu mở đường song_song đường cộng_hòa mở_rộng đường hoàng_hoa_thám
17,bên_cạnh giải_quyết đường lăn độc_đạo tân_sơn_nhất gấp xử_lý chính nguyên_nhân khiến năng_lực sân_bay thấp
18,tphcm thực_hiện quy_hoạch về nhà_ga lưỡng_dụng công_suất 10 triệu hành_khách
19,tổng_công_ty cảng_hàng_không việt_nam kế_hoạch mở_rộng nhà_ga nội_địa tân_sơn_nhất thêm khoảng 45 triệu hành_khách
20,như_vậy mở_rộng tân_sơn_nhất đạt công_suất khoảng 40 triệu hành_khách tương_ứng năng_lực thông quan bầu_trời sân_bay
21,còn chk nội_bài sắp chạm mức quá_tải thưa ông
22,cục_trưởng xuân_thanh chk nội_bài công_suất thiết_kế 25 triệu hành_khách / năm
23,tuy_nhiên sức tăng_trưởng “ nóng ” hiện_nay năm 2015 22 4 tháng đầu năm 2016 31 trong vòng 3 năm nội_bài rơi tình_trạng quá_tải tân_sơn_nhất bây_giờ
24,quy_hoạch giao_thông vận_tải thủ_đô hà_nội đến năm 2030 tầm nhìn đến năm 2050 thủ_tướng chính_phủ phê_duyệt năm 2030 nội_bài đạt công_suất 50 triệu hành_khách
25,ông nói rõ hơn về mở_rộng nâng công_suất
26,cục_trưởng xuân_thanh tôi nói ở chk nội_bài_chỉ thêm vài năm “ vỡ trận ” kế_hoạch mở_rộng nâng công_suất sân_bay cấp_bách
27,tuy_nhiên nâng công_suất nội_bài thêm 25 triệu hành_khách / năm dự_án long_thành thứ hai còn khó_khăn hơn dự_án xây_dựng chk_long_thành quỹ đất quy_hoạch mở_rộng xuống phía nam mới bảo_đảm đường cấthạ cánh độc_lập hiện_nay dân_cư dày_đặc giải_phóng mặt_bằng khó_khăn
28,thực_hiện đúng quy_hoạch thủ_tướng chính_phủ phê_duyệt mở_rộng xây_dựng đối_diện sân_bay nội_bài hiện_nay lật đại_lộ võ_nguyên_giáp diện_tích 720 ha thuộc 3 xã phú_minh phú_cường mai_đình huyện sóc_sơn
29,chi_phí giải_phóng mặt_bằng đền_bù xây_dựng khu tái_định_cư người dân dự_kiến khoảng 2 tỷ usd tính thời_giá năm 2015
30,chi_phí xây_dựng hạng_mục chính “ nội_bài 2 ” đường lăn sân đỗ khu nhà_ga đèn_chiếu sáng … khoảng 78000 tỷ đồng thực_hiện hình_thức xã_hội_hóa
