idx, sentence
0,38 tuổi con_gái nhà sáng_lập lenovo jean_liu người công lớn trong thu_hút 1 tỉ usd tiền vốn đầu_tư apple về didi_chuxing đẩy uber bước_đường_cùng thị_trường trung_quốc
1,một trong động_thái đầu_tiên jean_liu trở_thành chủ_tịch công_ty dịch_vụ gọi taxi didi_dache tháng 2/2015 xúc_tiến thương_vụ sáp_nhập bất_ngờ đối_thủ cạnh_tranh lớn nhất họ kuaidi_dache tạo công_ty mới tên didi_chuxing
2,trong vòng ít hơn 15 năm cô làm tăng số_lượng nhân_viên công_ty 700 5000 người thông_qua cung_cấp thêm dịch_vụ chia_sẻ hành_trình bổ_sung đội xe
3,cương_vị chủ_tịch công_ty jean bắt_tay hợp_tác đối_tác grab singapore ola_cabs ấn_độ lyft mỹ cung_cấp thêm lựa_chọn hành_khách didi_chuxing
4,cuối_cùng jean_liu người công lớn trong mang về khoản đầu_tư trị_giá 1 tỉ usd apple nâng tổng_số tiền công_ty huy_động tới 3 tỉ usd
5,ấn_tượng hơn thỏa_thuận tỉ đô jean_liu ceo_apple tim_cook vốn xuất_phát câu nói dí_dỏm jean_liu tới thăm trụ_sở apple ngày 20/4 “ bất_kỳ_công_ty nào tên gọi gắn liền một loại hoa_quả nào luôn đạt kỳ_tích to_lớn ”
6,trong apple quả táo tên didi mang nghĩa một quả cam bé_nhỏ
7,kết_quả thỏa_thuận trị_giá 1 tỷ usd ký_kết 22 ngày
8,tất_cả kể góp_phần khiến uber đối_thủ cạnh_tranh_hùng_mạnh nhất didi thời_điểm hiện_tại hạ_bệ mất đi hoàn_toàn lợi_thế ở thị_trường trung_quốc
9,didi chuxing tuyên_bố họ 300 triệu người dùng 14 triệu lái xe đăng_ký 400 thành_phố trung_quốc
10,công_ty khởi_nghiệp tự_tin khẳng_định họ thống_trị thị_trường gọi taxi 143 triệu chuyến xe thực_hiện thông_qua nền_tảng mình năm_ngoái
11,ngoài thành_tích giúp didi_chuxing bước sang một trang sử mới jean_liu còn gây ấn_tượng người hồ_sơ không_thể đẹp hơn
12,cụ_thể liu kinh_nghiệm làm_việc 12 năm ngân_hàng goldman_sachs bao_gồm chức_danh cao nhất tổng_giám_đốc
13,cô nằm trong hội_đồng_quản_trị công_ty hoạt_động trong lĩnh_vực khác nhau bao_gồm thời_trang chăm_sóc sức_khỏe liu còn vinh_dự người đại_diện trung_quốc cầm đuốc thế_vận_hội olympic mùa hè năm nay diễn ở rio de janeiro brazil
14,jean liu chính con_gái liu_chuanzhi – nhà sáng_lập hãng máy_tính lenovo
